
================ Hyper-parameters ================

TRAIN_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_update_20190418/entity_aware_train
DEV_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_update_20190418/entity_aware_dev
TRAIN_FEATURES_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_update_20190418/
DEV_FEATURES_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_update_20190418/
MAX_SENTENCE_LENGTH=100
EMBEDDINGS=None
EMBEDDING_SIZE=300
POS_EMBEDDING_SIZE=50
EMB_DROPOUT_KEEP_PROB=0.7
HIDDEN_SIZE=300
RNN_DROPOUT_KEEP_PROB=0.7
NUM_HEADS=4
ATTENTION_SIZE=50
DESC=
DROPOUT_KEEP_PROB=0.5
L2_REG_LAMBDA=1e-05
BATCH_SIZE=520
NUM_EPOCHS=100
DISPLAY_EVERY=10
EVALUATE_EVERY=1000
NUM_CHECKPOINTS=5
LEARNING_RATE=1.0
DECAY_RATE=0.9
ALLOW_SOFT_PLACEMENT=True
LOG_DEVICE_PLACEMENT=False
GPU_ALLOW_GROWTH=True
CHECKPOINT_DIR=None

==================================================

2019-04-18T06:19:06.600929: step 10, loss 16.0425, acc 0.2
2019-04-18T13:07:11.584296: step 34110, loss 6.79254, acc 0.919231
2019-04-18T13:07:18.594334: step 34120, loss 6.79509, acc 0.917308
2019-04-18T13:07:25.566246: step 34130, loss 6.81937, acc 0.917308
2019-04-18T13:07:32.562132: step 34140, loss 6.77843, acc 0.925
2019-04-18T13:07:39.521377: step 34150, loss 6.80707, acc 0.905769
2019-04-18T13:07:46.504128: step 34160, loss 6.81037, acc 0.909615
2019-04-18T13:07:53.446011: step 34170, loss 6.81825, acc 0.901923
2019-04-18T13:08:00.471841: step 34180, loss 6.83173, acc 0.907692
2019-04-18T13:08:07.524263: step 34190, loss 6.78531, acc 0.923077
2019-04-18T13:08:14.523205: step 34200, loss 6.78328, acc 0.925
2019-04-18T13:08:21.565086: step 34210, loss 6.82053, acc 0.925
2019-04-18T13:08:28.533269: step 34220, loss 6.76864, acc 0.923077
2019-04-18T13:08:35.466313: step 34230, loss 6.73045, acc 0.938462
2019-04-18T13:08:42.480842: step 34240, loss 6.7818, acc 0.925
2019-04-18T13:08:49.421891: step 34250, loss 6.82292, acc 0.903846
2019-04-18T13:08:56.431088: step 34260, loss 6.81993, acc 0.905769
2019-04-18T13:09:03.426415: step 34270, loss 6.85162, acc 0.905769
2019-04-18T13:09:10.422895: step 34280, loss 6.82806, acc 0.907692
2019-04-18T13:09:17.370505: step 34290, loss 6.75918, acc 0.913462
2019-04-18T13:09:24.297170: step 34300, loss 6.82371, acc 0.901923
2019-04-18T13:09:31.329926: step 34310, loss 6.79924, acc 0.911538
2019-04-18T13:09:38.316341: step 34320, loss 6.81959, acc 0.903846
2019-04-18T13:09:45.268397: step 34330, loss 6.76723, acc 0.934615
2019-04-18T13:09:52.305066: step 34340, loss 6.77687, acc 0.925
2019-04-18T13:09:59.275601: step 34350, loss 6.75935, acc 0.917308
2019-04-18T13:10:06.217243: step 34360, loss 6.80063, acc 0.917308
2019-04-18T13:10:13.258372: step 34370, loss 6.73547, acc 0.936538
2019-04-18T13:10:20.205616: step 34380, loss 6.79629, acc 0.901923
2019-04-18T13:10:27.122799: step 34390, loss 6.75014, acc 0.928846
2019-04-18T13:10:34.102707: step 34400, loss 6.7577, acc 0.915385
2019-04-18T13:10:41.076183: step 34410, loss 6.77235, acc 0.911538
2019-04-18T13:10:48.048540: step 34420, loss 6.82388, acc 0.901923
2019-04-18T13:10:55.054509: step 34430, loss 6.78841, acc 0.911538
2019-04-18T13:11:02.005939: step 34440, loss 6.77978, acc 0.934615
2019-04-18T13:11:09.004457: step 34450, loss 6.78008, acc 0.909615
2019-04-18T13:11:15.955304: step 34460, loss 6.74354, acc 0.926923
2019-04-18T13:11:22.972657: step 34470, loss 6.76054, acc 0.923077
2019-04-18T13:11:29.967850: step 34480, loss 6.75803, acc 0.915385
2019-04-18T13:11:36.980704: step 34490, loss 6.79575, acc 0.905769
2019-04-18T13:11:43.999156: step 34500, loss 6.73204, acc 0.934615
2019-04-18T13:11:50.997629: step 34510, loss 6.80553, acc 0.917308
2019-04-18T13:11:57.997320: step 34520, loss 6.75126, acc 0.907692
2019-04-18T13:12:05.020664: step 34530, loss 6.80779, acc 0.911538
2019-04-18T13:12:12.042744: step 34540, loss 6.76733, acc 0.909615
2019-04-18T13:12:18.986379: step 34550, loss 6.79338, acc 0.898077
2019-04-18T13:12:25.994328: step 34560, loss 6.80252, acc 0.903846
2019-04-18T13:12:33.046756: step 34570, loss 6.73779, acc 0.926923
2019-04-18T13:12:39.987795: step 34580, loss 6.73128, acc 0.919231
2019-04-18T13:12:46.951384: step 34590, loss 6.78803, acc 0.898077
2019-04-18T13:12:53.968947: step 34600, loss 6.73036, acc 0.932692
2019-04-18T13:13:00.946726: step 34610, loss 6.70339, acc 0.928846
2019-04-18T13:13:07.958083: step 34620, loss 6.74454, acc 0.905769
2019-04-18T13:13:14.944296: step 34630, loss 6.72568, acc 0.925
2019-04-18T13:13:21.925444: step 34640, loss 6.7387, acc 0.928846
2019-04-18T13:13:28.878647: step 34650, loss 6.68799, acc 0.944231
2019-04-18T13:13:35.895488: step 34660, loss 6.74655, acc 0.905769
2019-04-18T13:13:42.813180: step 34670, loss 6.74353, acc 0.903846
2019-04-18T13:13:49.806133: step 34680, loss 6.65376, acc 0.946154
2019-04-18T13:13:56.814122: step 34690, loss 6.74246, acc 0.921154
2019-04-18T13:14:03.792285: step 34700, loss 6.69502, acc 0.936538
2019-04-18T13:14:10.776331: step 34710, loss 6.71936, acc 0.934615
2019-04-18T13:14:17.704499: step 34720, loss 6.73535, acc 0.915385
2019-04-18T13:14:24.673906: step 34730, loss 6.75303, acc 0.911538
2019-04-18T13:14:31.659606: step 34740, loss 6.70458, acc 0.936538
2019-04-18T13:14:38.539502: step 34750, loss 6.76067, acc 0.913462
2019-04-18T13:14:45.396381: step 34760, loss 6.75069, acc 0.909615
2019-04-18T13:14:52.326244: step 34770, loss 6.72877, acc 0.919231
2019-04-18T13:14:59.331418: step 34780, loss 6.7388, acc 0.913462
2019-04-18T13:15:06.287991: step 34790, loss 6.70718, acc 0.911538
2019-04-18T13:15:13.238558: step 34800, loss 6.70985, acc 0.907692
2019-04-18T13:15:20.213421: step 34810, loss 6.74545, acc 0.907692
2019-04-18T13:15:27.143434: step 34820, loss 6.71994, acc 0.905769
2019-04-18T13:15:34.132827: step 34830, loss 6.71663, acc 0.917308
2019-04-18T13:15:41.079641: step 34840, loss 6.68423, acc 0.934615
2019-04-18T13:15:48.061340: step 34850, loss 6.69137, acc 0.928846
2019-04-18T13:15:55.038996: step 34860, loss 6.68394, acc 0.930769
2019-04-18T13:16:01.966626: step 34870, loss 6.76565, acc 0.917308
2019-04-18T13:16:08.946791: step 34880, loss 6.66444, acc 0.932692
2019-04-18T13:16:15.899033: step 34890, loss 6.66711, acc 0.934615
2019-04-18T13:16:22.908718: step 34900, loss 6.71407, acc 0.913462
2019-04-18T13:16:29.895506: step 34910, loss 6.69347, acc 0.934615
2019-04-18T13:16:36.878393: step 34920, loss 6.71297, acc 0.915385
2019-04-18T13:16:43.813988: step 34930, loss 6.68095, acc 0.936538
2019-04-18T13:16:50.738019: step 34940, loss 6.71275, acc 0.909615
2019-04-18T13:16:57.760854: step 34950, loss 6.70131, acc 0.928846
2019-04-18T13:17:04.715068: step 34960, loss 6.75622, acc 0.917308
2019-04-18T13:17:11.673824: step 34970, loss 6.75701, acc 0.9
2019-04-18T13:17:18.659002: step 34980, loss 6.66771, acc 0.928846
2019-04-18T13:17:25.645048: step 34990, loss 6.69099, acc 0.917308
2019-04-18T13:17:32.600244: step 35000, loss 6.73567, acc 0.915385

Evaluation:
2019-04-18T13:17:49.430310: step 35000, loss 6.89182, acc 0.863397
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.820143%
macro-averaged Recall = 0.821992%
macro-averaged F1-score = 0.819167%, Best = 0.819167%

2019-04-18T13:17:57.743821: step 35010, loss 6.7035, acc 0.907692
2019-04-18T13:18:04.782026: step 35020, loss 6.66871, acc 0.928846
2019-04-18T13:18:11.818641: step 35030, loss 6.69171, acc 0.921154
2019-04-18T13:18:18.792593: step 35040, loss 6.69069, acc 0.921154
2019-04-18T13:18:25.774630: step 35050, loss 6.66967, acc 0.919231
2019-04-18T13:18:32.739379: step 35060, loss 6.71967, acc 0.898077
2019-04-18T13:18:39.685728: step 35070, loss 6.71271, acc 0.913462
2019-04-18T13:18:46.647980: step 35080, loss 6.67298, acc 0.911538
2019-04-18T13:18:53.620559: step 35090, loss 6.67784, acc 0.919231
2019-04-18T13:19:00.592216: step 35100, loss 6.63798, acc 0.932692
2019-04-18T13:19:07.605299: step 35110, loss 6.70143, acc 0.919231
2019-04-18T13:19:14.513219: step 35120, loss 6.64911, acc 0.926923
2019-04-18T13:19:21.520125: step 35130, loss 6.68359, acc 0.921154
2019-04-18T13:19:28.524092: step 35140, loss 6.69564, acc 0.915385
2019-04-18T13:19:35.514154: step 35150, loss 6.69576, acc 0.913462
2019-04-18T13:19:42.490452: step 35160, loss 6.66804, acc 0.919231
2019-04-18T13:19:49.452370: step 35170, loss 6.68161, acc 0.926923
2019-04-18T13:19:56.409001: step 35180, loss 6.68561, acc 0.911538
2019-04-18T13:20:03.381234: step 35190, loss 6.70875, acc 0.903846
2019-04-18T13:20:10.350991: step 35200, loss 6.67235, acc 0.921154
2019-04-18T13:20:17.329053: step 35210, loss 6.62916, acc 0.932692
2019-04-18T13:20:24.328994: step 35220, loss 6.69109, acc 0.919231
2019-04-18T13:20:31.331088: step 35230, loss 6.69003, acc 0.892308
2019-04-18T13:20:38.294386: step 35240, loss 6.68163, acc 0.911538
2019-04-18T13:20:45.373249: step 35250, loss 6.60854, acc 0.940385
2019-04-18T13:20:52.305673: step 35260, loss 6.67764, acc 0.909615
2019-04-18T13:20:59.366437: step 35270, loss 6.64218, acc 0.928846
2019-04-18T13:21:06.361960: step 35280, loss 6.67052, acc 0.932692
2019-04-18T13:21:13.382203: step 35290, loss 6.64784, acc 0.921154
2019-04-18T13:21:20.327630: step 35300, loss 6.64356, acc 0.926923
2019-04-18T13:21:27.351971: step 35310, loss 6.68646, acc 0.896154
2019-04-18T13:21:34.376305: step 35320, loss 6.65812, acc 0.903846
2019-04-18T13:21:41.308283: step 35330, loss 6.70879, acc 0.888462
2019-04-18T13:21:48.259462: step 35340, loss 6.59888, acc 0.946154
2019-04-18T13:21:55.275231: step 35350, loss 6.63185, acc 0.923077
2019-04-18T13:22:02.230637: step 35360, loss 6.67438, acc 0.907692
2019-04-18T13:22:09.282089: step 35370, loss 6.61526, acc 0.936538
2019-04-18T13:22:16.275800: step 35380, loss 6.67613, acc 0.913462
2019-04-18T13:22:23.304193: step 35390, loss 6.63122, acc 0.930769
2019-04-18T13:22:30.246605: step 35400, loss 6.59452, acc 0.930769
2019-04-18T13:22:37.320024: step 35410, loss 6.59898, acc 0.925
2019-04-18T13:22:44.351760: step 35420, loss 6.6323, acc 0.919231
2019-04-18T13:22:51.369005: step 35430, loss 6.63876, acc 0.9
2019-04-18T13:22:58.373670: step 35440, loss 6.61703, acc 0.923077
2019-04-18T13:23:05.388527: step 35450, loss 6.60463, acc 0.936538
2019-04-18T13:23:12.383256: step 35460, loss 6.67962, acc 0.898077
2019-04-18T13:23:19.337202: step 35470, loss 6.57523, acc 0.936538
2019-04-18T13:23:26.356674: step 35480, loss 6.65981, acc 0.911538
2019-04-18T13:23:33.351054: step 35490, loss 6.66709, acc 0.911538
2019-04-18T13:23:40.384437: step 35500, loss 6.59446, acc 0.936538
2019-04-18T13:23:47.345694: step 35510, loss 6.59281, acc 0.938462
2019-04-18T13:23:54.320973: step 35520, loss 6.64572, acc 0.915385
2019-04-18T13:24:01.313881: step 35530, loss 6.61747, acc 0.925
2019-04-18T13:24:08.333674: step 35540, loss 6.59998, acc 0.926923
2019-04-18T13:24:15.285411: step 35550, loss 6.5792, acc 0.930769
2019-04-18T13:24:22.282626: step 35560, loss 6.64663, acc 0.909615
2019-04-18T13:24:29.280166: step 35570, loss 6.60079, acc 0.930769
2019-04-18T13:24:36.258233: step 35580, loss 6.66067, acc 0.901923
2019-04-18T13:24:43.224790: step 35590, loss 6.62781, acc 0.905769
2019-04-18T13:24:50.189266: step 35600, loss 6.63944, acc 0.903846
2019-04-18T13:24:57.138311: step 35610, loss 6.59979, acc 0.925
2019-04-18T13:25:04.125107: step 35620, loss 6.648, acc 0.903846
2019-04-18T13:25:11.093918: step 35630, loss 6.61396, acc 0.911538
2019-04-18T13:25:18.054284: step 35640, loss 6.59008, acc 0.930769
2019-04-18T13:25:25.083872: step 35650, loss 6.5788, acc 0.926923
2019-04-18T13:25:32.000971: step 35660, loss 6.6058, acc 0.923077
2019-04-18T13:25:39.037082: step 35670, loss 6.61248, acc 0.926923
2019-04-18T13:25:45.986551: step 35680, loss 6.62877, acc 0.909615
2019-04-18T13:25:52.917126: step 35690, loss 6.57971, acc 0.925
2019-04-18T13:25:59.907411: step 35700, loss 6.60488, acc 0.917308
2019-04-18T13:26:06.927292: step 35710, loss 6.56299, acc 0.923077
2019-04-18T13:26:13.915988: step 35720, loss 6.59115, acc 0.919231
2019-04-18T13:26:20.874997: step 35730, loss 6.59993, acc 0.921154
2019-04-18T13:26:27.884245: step 35740, loss 6.64009, acc 0.917308
2019-04-18T13:26:34.833210: step 35750, loss 6.60543, acc 0.903846
2019-04-18T13:26:41.792559: step 35760, loss 6.65771, acc 0.9
2019-04-18T13:26:48.743792: step 35770, loss 6.5753, acc 0.934615
2019-04-18T13:26:55.728998: step 35780, loss 6.65228, acc 0.888462
2019-04-18T13:27:02.697320: step 35790, loss 6.60236, acc 0.911538
2019-04-18T13:27:09.679098: step 35800, loss 6.57429, acc 0.923077
2019-04-18T13:27:16.675177: step 35810, loss 6.59932, acc 0.911538
2019-04-18T13:27:23.653044: step 35820, loss 6.58829, acc 0.917308
2019-04-18T13:27:30.669405: step 35830, loss 6.6403, acc 0.9
2019-04-18T13:27:37.691908: step 35840, loss 6.59234, acc 0.913462
2019-04-18T13:27:44.692676: step 35850, loss 6.61093, acc 0.901923
2019-04-18T13:27:51.733598: step 35860, loss 6.56554, acc 0.940385
2019-04-18T13:27:58.766600: step 35870, loss 6.57971, acc 0.923077
2019-04-18T13:28:05.756668: step 35880, loss 6.58511, acc 0.905769
2019-04-18T13:28:12.797701: step 35890, loss 6.55172, acc 0.930769
2019-04-18T13:28:19.814087: step 35900, loss 6.57593, acc 0.919231
2019-04-18T13:28:26.786521: step 35910, loss 6.61907, acc 0.9
2019-04-18T13:28:33.745216: step 35920, loss 6.58597, acc 0.913462
2019-04-18T13:28:40.753130: step 35930, loss 6.57503, acc 0.917308
2019-04-18T13:28:47.732537: step 35940, loss 6.57388, acc 0.919231
2019-04-18T13:28:54.725364: step 35950, loss 6.57501, acc 0.917308
2019-04-18T13:29:01.718783: step 35960, loss 6.60462, acc 0.917308
2019-04-18T13:29:08.700223: step 35970, loss 6.56772, acc 0.913462
2019-04-18T13:29:15.607109: step 35980, loss 6.56767, acc 0.913462
2019-04-18T13:29:22.641996: step 35990, loss 6.56695, acc 0.926923
2019-04-18T13:29:29.620277: step 36000, loss 6.57094, acc 0.926923

Evaluation:
2019-04-18T13:29:46.449586: step 36000, loss 6.72066, acc 0.862745
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.818138%
macro-averaged Recall = 0.821594%
macro-averaged F1-score = 0.81858%, Best = 0.819167%

2019-04-18T13:29:53.506006: step 36010, loss 6.60681, acc 0.909615
2019-04-18T13:30:00.504663: step 36020, loss 6.5501, acc 0.917308
2019-04-18T13:30:07.511942: step 36030, loss 6.53817, acc 0.928846
2019-04-18T13:30:14.483976: step 36040, loss 6.56432, acc 0.921154
2019-04-18T13:30:21.485895: step 36050, loss 6.57731, acc 0.921154
2019-04-18T13:30:28.486055: step 36060, loss 6.50771, acc 0.946154
2019-04-18T13:30:35.548793: step 36070, loss 6.53847, acc 0.934615
2019-04-18T13:30:42.583180: step 36080, loss 6.58354, acc 0.925
2019-04-18T13:30:49.514895: step 36090, loss 6.56167, acc 0.919231
2019-04-18T13:30:56.451821: step 36100, loss 6.54665, acc 0.921154
2019-04-18T13:31:03.400419: step 36110, loss 6.55247, acc 0.919231
2019-04-18T13:31:10.425023: step 36120, loss 6.56493, acc 0.911538
2019-04-18T13:31:17.445962: step 36130, loss 6.52981, acc 0.915385
2019-04-18T13:31:24.436968: step 36140, loss 6.53098, acc 0.928846
2019-04-18T13:31:31.474955: step 36150, loss 6.55423, acc 0.913462
2019-04-18T13:31:38.436388: step 36160, loss 6.5532, acc 0.921154
2019-04-18T13:31:45.463470: step 36170, loss 6.60599, acc 0.898077
2019-04-18T13:31:52.446743: step 36180, loss 6.52881, acc 0.926923
2019-04-18T13:31:59.495002: step 36190, loss 6.5304, acc 0.938462
2019-04-18T13:32:06.461911: step 36200, loss 6.50506, acc 0.944231
2019-04-18T13:32:13.479138: step 36210, loss 6.53343, acc 0.913462
2019-04-18T13:32:20.449387: step 36220, loss 6.51056, acc 0.926923
2019-04-18T13:32:27.431775: step 36230, loss 6.5442, acc 0.917308
2019-04-18T13:32:34.368958: step 36240, loss 6.55459, acc 0.919231
2019-04-18T13:32:41.370364: step 36250, loss 6.54053, acc 0.913462
2019-04-18T13:32:48.386211: step 36260, loss 6.49348, acc 0.940385
2019-04-18T13:32:55.348370: step 36270, loss 6.5537, acc 0.898077
2019-04-18T13:33:02.291034: step 36280, loss 6.53953, acc 0.917308
2019-04-18T13:33:09.306128: step 36290, loss 6.52776, acc 0.925
2019-04-18T13:33:16.261425: step 36300, loss 6.51549, acc 0.919231
2019-04-18T13:33:23.294740: step 36310, loss 6.58881, acc 0.911538
2019-04-18T13:33:30.370663: step 36320, loss 6.48322, acc 0.940385
2019-04-18T13:33:37.309193: step 36330, loss 6.47209, acc 0.928846
2019-04-18T13:33:44.348747: step 36340, loss 6.50967, acc 0.936538
2019-04-18T13:33:51.396107: step 36350, loss 6.48045, acc 0.938462
2019-04-18T13:33:58.381650: step 36360, loss 6.51226, acc 0.925
2019-04-18T13:34:05.426211: step 36370, loss 6.541, acc 0.915385
2019-04-18T13:34:12.436292: step 36380, loss 6.54544, acc 0.907692
2019-04-18T13:34:19.413839: step 36390, loss 6.5221, acc 0.921154
2019-04-18T13:34:26.439958: step 36400, loss 6.5265, acc 0.907692
2019-04-18T13:34:33.442664: step 36410, loss 6.49025, acc 0.925
2019-04-18T13:34:40.430094: step 36420, loss 6.47929, acc 0.921154
2019-04-18T13:34:47.368250: step 36430, loss 6.47844, acc 0.925
2019-04-18T13:34:54.393205: step 36440, loss 6.48032, acc 0.926923
2019-04-18T13:35:01.354011: step 36450, loss 6.47596, acc 0.928846
2019-04-18T13:35:08.360740: step 36460, loss 6.49092, acc 0.925
2019-04-18T13:35:15.309453: step 36470, loss 6.45446, acc 0.940385
2019-04-18T13:35:22.333610: step 36480, loss 6.48591, acc 0.921154
2019-04-18T13:35:29.267896: step 36490, loss 6.50196, acc 0.909615
2019-04-18T13:35:36.307551: step 36500, loss 6.44884, acc 0.930769
2019-04-18T13:35:43.240266: step 36510, loss 6.51153, acc 0.913462
2019-04-18T13:35:50.245891: step 36520, loss 6.4808, acc 0.926923
2019-04-18T13:35:57.235705: step 36530, loss 6.5163, acc 0.911538
2019-04-18T13:36:04.216405: step 36540, loss 6.5001, acc 0.917308
2019-04-18T13:36:11.187194: step 36550, loss 6.48103, acc 0.919231
2019-04-18T13:36:18.205737: step 36560, loss 6.53629, acc 0.901923
2019-04-18T13:36:25.187315: step 36570, loss 6.50502, acc 0.913462
2019-04-18T13:36:32.116867: step 36580, loss 6.50974, acc 0.907692
2019-04-18T13:36:39.109073: step 36590, loss 6.4673, acc 0.925
2019-04-18T13:36:46.160911: step 36600, loss 6.49548, acc 0.909615
2019-04-18T13:36:53.088073: step 36610, loss 6.49641, acc 0.913462
2019-04-18T13:37:00.108077: step 36620, loss 6.46289, acc 0.921154
2019-04-18T13:37:07.079980: step 36630, loss 6.45471, acc 0.934615
2019-04-18T13:37:14.032912: step 36640, loss 6.4783, acc 0.911538
2019-04-18T13:37:21.018458: step 36650, loss 6.45935, acc 0.930769
2019-04-18T13:37:27.980859: step 36660, loss 6.4861, acc 0.903846
2019-04-18T13:37:34.969328: step 36670, loss 6.47989, acc 0.923077
2019-04-18T13:37:41.974587: step 36680, loss 6.48182, acc 0.909615
2019-04-18T13:37:48.898449: step 36690, loss 6.52952, acc 0.903846
2019-04-18T13:37:55.837048: step 36700, loss 6.49083, acc 0.907692
2019-04-18T13:38:02.804996: step 36710, loss 6.44721, acc 0.930769
2019-04-18T13:38:09.753973: step 36720, loss 6.52456, acc 0.903846
2019-04-18T13:38:16.666725: step 36730, loss 6.48816, acc 0.911538
2019-04-18T13:38:23.593541: step 36740, loss 6.46155, acc 0.932692
2019-04-18T13:38:30.643001: step 36750, loss 6.51417, acc 0.917308
2019-04-18T13:38:37.574177: step 36760, loss 6.49811, acc 0.9
2019-04-18T13:38:44.611947: step 36770, loss 6.48727, acc 0.915385
2019-04-18T13:38:51.593024: step 36780, loss 6.4972, acc 0.913462
2019-04-18T13:38:58.580870: step 36790, loss 6.4657, acc 0.909615
2019-04-18T13:39:05.587705: step 36800, loss 6.48687, acc 0.915385
2019-04-18T13:39:12.594258: step 36810, loss 6.48452, acc 0.911538
2019-04-18T13:39:19.573689: step 36820, loss 6.43339, acc 0.928846
2019-04-18T13:39:26.555444: step 36830, loss 6.54128, acc 0.888462
2019-04-18T13:39:33.606288: step 36840, loss 6.44071, acc 0.928846
2019-04-18T13:39:40.540494: step 36850, loss 6.47418, acc 0.919231
2019-04-18T13:39:47.536528: step 36860, loss 6.42978, acc 0.925
2019-04-18T13:39:54.532465: step 36870, loss 6.43868, acc 0.930769
2019-04-18T13:40:01.573827: step 36880, loss 6.46692, acc 0.911538
2019-04-18T13:40:08.616703: step 36890, loss 6.49231, acc 0.901923
2019-04-18T13:40:15.620712: step 36900, loss 6.48128, acc 0.9
2019-04-18T13:40:22.618521: step 36910, loss 6.41533, acc 0.923077
2019-04-18T13:40:29.572868: step 36920, loss 6.42324, acc 0.926923
2019-04-18T13:40:36.607138: step 36930, loss 6.48853, acc 0.911538
2019-04-18T13:40:43.561191: step 36940, loss 6.44875, acc 0.921154
2019-04-18T13:40:50.561196: step 36950, loss 6.39725, acc 0.946154
2019-04-18T13:40:57.496826: step 36960, loss 6.38151, acc 0.944231
2019-04-18T13:41:04.491195: step 36970, loss 6.40534, acc 0.934615
2019-04-18T13:41:11.464543: step 36980, loss 6.47024, acc 0.917308
2019-04-18T13:41:18.447414: step 36990, loss 6.39339, acc 0.942308
2019-04-18T13:41:25.435489: step 37000, loss 6.47527, acc 0.915385

Evaluation:
2019-04-18T13:41:42.240666: step 37000, loss 6.65698, acc 0.86159
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.82266%
macro-averaged Recall = 0.815793%
macro-averaged F1-score = 0.817454%, Best = 0.819167%

2019-04-18T13:41:49.264350: step 37010, loss 6.4639, acc 0.913462
2019-04-18T13:41:56.265741: step 37020, loss 6.45855, acc 0.898077
2019-04-18T13:42:03.290599: step 37030, loss 6.41759, acc 0.925
2019-04-18T13:42:10.316202: step 37040, loss 6.47813, acc 0.909615
2019-04-18T13:42:17.320220: step 37050, loss 6.4199, acc 0.919231
2019-04-18T13:42:24.327519: step 37060, loss 6.43521, acc 0.926923
2019-04-18T13:42:31.365157: step 37070, loss 6.41625, acc 0.932692
2019-04-18T13:42:38.295276: step 37080, loss 6.43182, acc 0.915385
2019-04-18T13:42:45.297183: step 37090, loss 6.46172, acc 0.9
2019-04-18T13:42:52.181337: step 37100, loss 6.44153, acc 0.903846
2019-04-18T13:42:59.124276: step 37110, loss 6.41522, acc 0.925
2019-04-18T13:43:06.109010: step 37120, loss 6.40433, acc 0.932692
2019-04-18T13:43:13.137295: step 37130, loss 6.38496, acc 0.942308
2019-04-18T13:43:20.112568: step 37140, loss 6.35867, acc 0.940385
2019-04-18T13:43:27.048373: step 37150, loss 6.43007, acc 0.926923
2019-04-18T13:43:34.027020: step 37160, loss 6.37395, acc 0.940385
2019-04-18T13:43:40.957785: step 37170, loss 6.39298, acc 0.921154
2019-04-18T13:43:47.977431: step 37180, loss 6.39587, acc 0.930769
2019-04-18T13:43:55.004286: step 37190, loss 6.37212, acc 0.932692
2019-04-18T13:44:02.029994: step 37200, loss 6.37261, acc 0.925
2019-04-18T13:44:08.979137: step 37210, loss 6.37635, acc 0.934615
2019-04-18T13:44:15.991320: step 37220, loss 6.44879, acc 0.905769
2019-04-18T13:44:22.998145: step 37230, loss 6.43484, acc 0.925
2019-04-18T13:44:29.931711: step 37240, loss 6.41812, acc 0.913462
2019-04-18T13:44:36.943778: step 37250, loss 6.36223, acc 0.926923
2019-04-18T13:44:43.952830: step 37260, loss 6.37143, acc 0.936538
2019-04-18T13:44:50.900470: step 37270, loss 6.41118, acc 0.907692
2019-04-18T13:44:57.926257: step 37280, loss 6.36906, acc 0.928846
2019-04-18T13:45:04.831344: step 37290, loss 6.3686, acc 0.932692
2019-04-18T13:45:11.788164: step 37300, loss 6.41173, acc 0.919231
2019-04-18T13:45:18.736045: step 37310, loss 6.37661, acc 0.928846
2019-04-18T13:45:25.700970: step 37320, loss 6.38768, acc 0.909615
2019-04-18T13:45:32.699370: step 37330, loss 6.40632, acc 0.926923
2019-04-18T13:45:39.725888: step 37340, loss 6.41348, acc 0.907692
2019-04-18T13:45:46.661484: step 37350, loss 6.39967, acc 0.923077
2019-04-18T13:45:53.703676: step 37360, loss 6.39017, acc 0.917308
2019-04-18T13:46:00.642123: step 37370, loss 6.4102, acc 0.911538
2019-04-18T13:46:07.655299: step 37380, loss 6.36918, acc 0.930769
2019-04-18T13:46:14.648352: step 37390, loss 6.38154, acc 0.915385
2019-04-18T13:46:21.625773: step 37400, loss 6.34072, acc 0.938462
2019-04-18T13:46:28.572746: step 37410, loss 6.46549, acc 0.882692
2019-04-18T13:46:35.573814: step 37420, loss 6.34188, acc 0.938462
2019-04-18T13:46:42.494497: step 37430, loss 6.40635, acc 0.909615
2019-04-18T13:46:49.505366: step 37440, loss 6.39895, acc 0.907692
2019-04-18T13:46:56.440241: step 37450, loss 6.40428, acc 0.921154
2019-04-18T13:47:03.394286: step 37460, loss 6.44675, acc 0.894231
2019-04-18T13:47:10.336737: step 37470, loss 6.41571, acc 0.903846
2019-04-18T13:47:17.340405: step 37480, loss 6.37285, acc 0.921154
2019-04-18T13:47:24.264532: step 37490, loss 6.35889, acc 0.919231
2019-04-18T13:47:31.252317: step 37500, loss 6.40977, acc 0.905769
2019-04-18T13:47:38.266755: step 37510, loss 6.33229, acc 0.934615
2019-04-18T13:47:45.245838: step 37520, loss 6.31871, acc 0.934615
2019-04-18T13:47:52.174091: step 37530, loss 6.36866, acc 0.907692
2019-04-18T13:47:59.146729: step 37540, loss 6.41908, acc 0.907692
2019-04-18T13:48:06.216254: step 37550, loss 6.38855, acc 0.926923
2019-04-18T13:48:13.122849: step 37560, loss 6.36867, acc 0.925
2019-04-18T13:48:20.077761: step 37570, loss 6.33322, acc 0.928846
2019-04-18T13:48:27.062074: step 37580, loss 6.43658, acc 0.911538
