
================ Hyper-parameters ================

TRAIN_PATH=./data/update_20190423/train
DEV_PATH=./data/update_20190423/dev
TEST_PATH=./data/update_20190423/test
TRAIN_FEATURES_PATH=./data/update_20190423/
DEV_FEATURES_PATH=./data/update_20190423/
TEST_FEATURES_PATH=./data/update_20190423/
MAX_SENTENCE_LENGTH=100
EMBEDDINGS=baidubaike
EMBEDDING_SIZE=300
POS_EMBEDDING_SIZE=50
EMB_DROPOUT_KEEP_PROB=0.7
HIDDEN_SIZE=300
RNN_DROPOUT_KEEP_PROB=0.7
NUM_HEADS=4
ATTENTION_SIZE=50
DESC=
DROPOUT_KEEP_PROB=0.5
L2_REG_LAMBDA=1e-05
BATCH_SIZE=520
TEST_BATCH_SIZE=256
NUM_EPOCHS=100
DISPLAY_EVERY=10
EVALUATE_EVERY=1000
NUM_CHECKPOINTS=5
LEARNING_RATE=1.0
DECAY_RATE=0.9
ALLOW_SOFT_PLACEMENT=False
LOG_DEVICE_PLACEMENT=False
GPU_ALLOW_GROWTH=True
CHECKPOINT_DIR=None

==================================================

2019-04-24T22:11:53.776984: step 10, loss 12.4012, acc 0.459615
2019-04-25T03:08:14.280370: step 46340, loss 4.10853, acc 0.980769
2019-04-25T03:08:17.923670: step 46350, loss 4.12607, acc 0.971154
2019-04-25T03:08:21.582112: step 46360, loss 4.12605, acc 0.967308
2019-04-25T03:08:25.210803: step 46370, loss 4.12125, acc 0.963462
2019-04-25T03:08:28.922155: step 46380, loss 4.13095, acc 0.965385
2019-04-25T03:08:32.549506: step 46390, loss 4.1048, acc 0.980769
2019-04-25T03:08:36.189302: step 46400, loss 4.10274, acc 0.978846
2019-04-25T03:08:39.887142: step 46410, loss 4.11001, acc 0.971154
2019-04-25T03:08:43.530948: step 46420, loss 4.12461, acc 0.973077
2019-04-25T03:08:47.193623: step 46430, loss 4.09151, acc 0.980769
2019-04-25T03:08:50.885611: step 46440, loss 4.10855, acc 0.975
2019-04-25T03:08:54.579928: step 46450, loss 4.12615, acc 0.969231
2019-04-25T03:08:58.224584: step 46460, loss 4.11878, acc 0.967308
2019-04-25T03:09:01.911790: step 46470, loss 4.11722, acc 0.969231
2019-04-25T03:09:05.537460: step 46480, loss 4.11437, acc 0.967308
2019-04-25T03:09:09.201955: step 46490, loss 4.08973, acc 0.982692
2019-04-25T03:09:12.883768: step 46500, loss 4.08917, acc 0.980769
2019-04-25T03:09:16.538499: step 46510, loss 4.09483, acc 0.978846
2019-04-25T03:09:20.153281: step 46520, loss 4.10441, acc 0.976923
2019-04-25T03:09:23.850245: step 46530, loss 4.11723, acc 0.969231
2019-04-25T03:09:27.524209: step 46540, loss 4.11454, acc 0.963462
2019-04-25T03:09:31.202830: step 46550, loss 4.11061, acc 0.969231
2019-04-25T03:09:34.882092: step 46560, loss 4.09654, acc 0.973077
2019-04-25T03:09:38.520662: step 46570, loss 4.10167, acc 0.971154
2019-04-25T03:09:42.215101: step 46580, loss 4.0954, acc 0.976923
2019-04-25T03:09:46.172525: step 46590, loss 4.09475, acc 0.971154
2019-04-25T03:09:49.814322: step 46600, loss 4.09713, acc 0.967308
2019-04-25T03:09:53.496747: step 46610, loss 4.08404, acc 0.976923
2019-04-25T03:09:57.118929: step 46620, loss 4.0948, acc 0.975
2019-04-25T03:10:00.748201: step 46630, loss 4.0577, acc 0.992308
2019-04-25T03:10:04.422478: step 46640, loss 4.08141, acc 0.982692
2019-04-25T03:10:08.195423: step 46650, loss 4.09923, acc 0.967308
2019-04-25T03:10:11.873508: step 46660, loss 4.09478, acc 0.969231
2019-04-25T03:10:15.543762: step 46670, loss 4.07954, acc 0.975
2019-04-25T03:10:19.223192: step 46680, loss 4.07347, acc 0.982692
2019-04-25T03:10:22.911633: step 46690, loss 4.06969, acc 0.986538
2019-04-25T03:10:26.525423: step 46700, loss 4.07035, acc 0.984615
2019-04-25T03:10:30.188845: step 46710, loss 4.08744, acc 0.976923
2019-04-25T03:10:33.884641: step 46720, loss 4.08337, acc 0.980769
2019-04-25T03:10:37.564962: step 46730, loss 4.0771, acc 0.982692
2019-04-25T03:10:41.242678: step 46740, loss 4.06266, acc 0.986538
2019-04-25T03:10:44.916884: step 46750, loss 4.05519, acc 0.986538
2019-04-25T03:10:48.566368: step 46760, loss 4.05231, acc 0.988462
2019-04-25T03:10:52.249730: step 46770, loss 4.06548, acc 0.982692
2019-04-25T03:10:55.945678: step 46780, loss 4.0653, acc 0.978846
2019-04-25T03:10:59.636567: step 46790, loss 4.07738, acc 0.973077
2019-04-25T03:11:03.343084: step 46800, loss 4.0708, acc 0.982692
2019-04-25T03:11:07.017595: step 46810, loss 4.07779, acc 0.971154
2019-04-25T03:11:10.663879: step 46820, loss 4.06831, acc 0.982692
2019-04-25T03:11:14.303209: step 46830, loss 4.07577, acc 0.975
2019-04-25T03:11:17.965135: step 46840, loss 4.07789, acc 0.975
2019-04-25T03:11:21.629069: step 46850, loss 4.08366, acc 0.969231
2019-04-25T03:11:25.249690: step 46860, loss 4.0566, acc 0.978846
2019-04-25T03:11:28.950788: step 46870, loss 4.05963, acc 0.982692
2019-04-25T03:11:32.588110: step 46880, loss 4.07353, acc 0.973077
2019-04-25T03:11:36.241555: step 46890, loss 4.06343, acc 0.982692
2019-04-25T03:11:39.915527: step 46900, loss 4.07302, acc 0.976923
2019-04-25T03:11:43.572029: step 46910, loss 4.07601, acc 0.967308
2019-04-25T03:11:47.244717: step 46920, loss 4.07578, acc 0.973077
2019-04-25T03:11:50.956496: step 46930, loss 4.05854, acc 0.973077
2019-04-25T03:11:54.624798: step 46940, loss 4.06477, acc 0.976923
2019-04-25T03:11:58.302356: step 46950, loss 4.06029, acc 0.976923
2019-04-25T03:12:01.946938: step 46960, loss 4.05134, acc 0.978846
2019-04-25T03:12:05.579110: step 46970, loss 4.06001, acc 0.978846
2019-04-25T03:12:09.286847: step 46980, loss 4.06153, acc 0.976923
2019-04-25T03:12:12.947721: step 46990, loss 4.06999, acc 0.969231
2019-04-25T03:12:16.661314: step 47000, loss 4.05056, acc 0.980769

Evaluation:
2019-04-25T03:12:29.917426: step 47000, loss 5.08009, acc 0.878984
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.863879%
macro-averaged Recall = 0.872968%
macro-averaged F1-score = 0.8631%, Best = 0.871202%

2019-04-25T03:12:33.692988: step 47010, loss 4.07255, acc 0.969231
2019-04-25T03:12:37.341722: step 47020, loss 4.06852, acc 0.978846
2019-04-25T03:12:41.035443: step 47030, loss 4.05845, acc 0.975
2019-04-25T03:12:44.682725: step 47040, loss 4.06489, acc 0.973077
2019-04-25T03:12:48.399097: step 47050, loss 4.05787, acc 0.978846
2019-04-25T03:12:52.004902: step 47060, loss 4.0823, acc 0.963462
2019-04-25T03:12:55.720413: step 47070, loss 4.04919, acc 0.975
2019-04-25T03:12:59.406501: step 47080, loss 4.05871, acc 0.973077
2019-04-25T03:13:03.053881: step 47090, loss 4.06093, acc 0.976923
2019-04-25T03:13:06.731216: step 47100, loss 4.06295, acc 0.973077
2019-04-25T03:13:10.369613: step 47110, loss 4.05301, acc 0.975
2019-04-25T03:13:14.030850: step 47120, loss 4.04979, acc 0.978846
2019-04-25T03:13:17.719228: step 47130, loss 4.0564, acc 0.973077
2019-04-25T03:13:21.371459: step 47140, loss 4.05579, acc 0.978846
2019-04-25T03:13:25.032221: step 47150, loss 4.03356, acc 0.982692
2019-04-25T03:13:28.734749: step 47160, loss 4.06723, acc 0.969231
2019-04-25T03:13:32.427075: step 47170, loss 4.0435, acc 0.971154
2019-04-25T03:13:36.190512: step 47180, loss 4.04035, acc 0.975
2019-04-25T03:13:39.882813: step 47190, loss 4.02908, acc 0.984615
2019-04-25T03:13:43.550566: step 47200, loss 4.05057, acc 0.975
2019-04-25T03:13:47.211672: step 47210, loss 4.04323, acc 0.976923
2019-04-25T03:13:50.911024: step 47220, loss 4.03274, acc 0.984615
2019-04-25T03:13:54.591973: step 47230, loss 4.03084, acc 0.980769
2019-04-25T03:13:58.260526: step 47240, loss 4.0568, acc 0.967308
2019-04-25T03:14:01.923511: step 47250, loss 4.04127, acc 0.973077
2019-04-25T03:14:05.657736: step 47260, loss 4.03415, acc 0.973077
2019-04-25T03:14:09.280198: step 47270, loss 4.02939, acc 0.984615
2019-04-25T03:14:12.947767: step 47280, loss 4.01949, acc 0.982692
2019-04-25T03:14:16.635800: step 47290, loss 4.03376, acc 0.980769
2019-04-25T03:14:20.319818: step 47300, loss 4.0456, acc 0.963462
2019-04-25T03:14:23.949812: step 47310, loss 4.03281, acc 0.980769
2019-04-25T03:14:27.598972: step 47320, loss 4.02052, acc 0.982692
2019-04-25T03:14:31.306929: step 47330, loss 4.06097, acc 0.967308
2019-04-25T03:14:34.958706: step 47340, loss 4.02626, acc 0.976923
2019-04-25T03:14:38.669675: step 47350, loss 4.05437, acc 0.955769
2019-04-25T03:14:42.311490: step 47360, loss 4.02319, acc 0.980769
2019-04-25T03:14:45.989942: step 47370, loss 4.04918, acc 0.965385
2019-04-25T03:14:49.693675: step 47380, loss 4.01315, acc 0.990385
2019-04-25T03:14:53.329003: step 47390, loss 4.024, acc 0.973077
2019-04-25T03:14:56.981662: step 47400, loss 4.02366, acc 0.986538
2019-04-25T03:15:00.676344: step 47410, loss 4.02307, acc 0.973077
2019-04-25T03:15:04.367144: step 47420, loss 4.05175, acc 0.965385
2019-04-25T03:15:08.035716: step 47430, loss 4.05746, acc 0.963462
2019-04-25T03:15:11.689620: step 47440, loss 4.01932, acc 0.971154
2019-04-25T03:15:15.344687: step 47450, loss 4.02284, acc 0.980769
2019-04-25T03:15:18.966369: step 47460, loss 4.01159, acc 0.984615
2019-04-25T03:15:22.670962: step 47470, loss 4.02395, acc 0.975
2019-04-25T03:15:26.301319: step 47480, loss 4.03994, acc 0.969231
2019-04-25T03:15:29.962641: step 47490, loss 4.02305, acc 0.975
2019-04-25T03:15:33.630051: step 47500, loss 4.00847, acc 0.973077
2019-04-25T03:15:37.329031: step 47510, loss 4.02704, acc 0.976923
2019-04-25T03:15:40.959739: step 47520, loss 4.02721, acc 0.973077
2019-04-25T03:15:44.567775: step 47530, loss 4.02839, acc 0.965385
2019-04-25T03:15:48.160566: step 47540, loss 4.00975, acc 0.975
2019-04-25T03:15:51.786058: step 47550, loss 4.01291, acc 0.975
2019-04-25T03:15:55.408920: step 47560, loss 4.03159, acc 0.969231
2019-04-25T03:15:59.072656: step 47570, loss 4.03247, acc 0.973077
2019-04-25T03:16:02.757696: step 47580, loss 3.99746, acc 0.988462
2019-04-25T03:16:06.410226: step 47590, loss 4.01766, acc 0.982692
2019-04-25T03:16:10.069655: step 47600, loss 4.01862, acc 0.973077
2019-04-25T03:16:13.765155: step 47610, loss 4.00674, acc 0.976923
2019-04-25T03:16:17.401796: step 47620, loss 4.02735, acc 0.969231
2019-04-25T03:16:21.052848: step 47630, loss 4.02581, acc 0.973077
2019-04-25T03:16:24.732208: step 47640, loss 4.00938, acc 0.976923
2019-04-25T03:16:28.386839: step 47650, loss 4.00524, acc 0.976923
2019-04-25T03:16:32.070521: step 47660, loss 4.00251, acc 0.986538
2019-04-25T03:16:35.745845: step 47670, loss 3.99947, acc 0.980769
2019-04-25T03:16:39.424080: step 47680, loss 4.01101, acc 0.973077
2019-04-25T03:16:43.083155: step 47690, loss 3.99538, acc 0.976923
2019-04-25T03:16:46.823454: step 47700, loss 3.99444, acc 0.982692
2019-04-25T03:16:50.457488: step 47710, loss 3.99394, acc 0.984615
2019-04-25T03:16:54.120431: step 47720, loss 4.00626, acc 0.984615
2019-04-25T03:16:57.773693: step 47730, loss 4.00241, acc 0.976923
2019-04-25T03:17:01.457677: step 47740, loss 3.99435, acc 0.980769
2019-04-25T03:17:05.109538: step 47750, loss 4.02026, acc 0.967308
2019-04-25T03:17:08.834534: step 47760, loss 4.01227, acc 0.969231
2019-04-25T03:17:12.523308: step 47770, loss 4.01688, acc 0.969231
2019-04-25T03:17:16.195056: step 47780, loss 4.01243, acc 0.969231
2019-04-25T03:17:19.860317: step 47790, loss 4.03552, acc 0.961538
2019-04-25T03:17:23.493497: step 47800, loss 3.98942, acc 0.978846
2019-04-25T03:17:27.214733: step 47810, loss 3.99186, acc 0.975
2019-04-25T03:17:30.868382: step 47820, loss 4.01353, acc 0.971154
2019-04-25T03:17:34.568528: step 47830, loss 4.02254, acc 0.967308
2019-04-25T03:17:38.192489: step 47840, loss 4.00376, acc 0.978846
2019-04-25T03:17:42.174397: step 47850, loss 3.98017, acc 0.978846
2019-04-25T03:17:45.847375: step 47860, loss 4.00657, acc 0.973077
2019-04-25T03:17:49.524517: step 47870, loss 4.00359, acc 0.969231
2019-04-25T03:17:53.183776: step 47880, loss 3.96926, acc 0.988462
2019-04-25T03:17:56.804147: step 47890, loss 3.96815, acc 0.986538
2019-04-25T03:18:00.469882: step 47900, loss 3.9655, acc 0.986538
2019-04-25T03:18:04.109478: step 47910, loss 3.96547, acc 0.988462
2019-04-25T03:18:07.760975: step 47920, loss 4.00346, acc 0.975
2019-04-25T03:18:11.433077: step 47930, loss 3.97594, acc 0.982692
2019-04-25T03:18:15.168248: step 47940, loss 3.99128, acc 0.976923
2019-04-25T03:18:18.768293: step 47950, loss 3.99563, acc 0.971154
2019-04-25T03:18:22.407980: step 47960, loss 3.99061, acc 0.969231
2019-04-25T03:18:26.046346: step 47970, loss 3.98789, acc 0.976923
2019-04-25T03:18:29.740146: step 47980, loss 4.006, acc 0.969231
2019-04-25T03:18:33.407260: step 47990, loss 3.97361, acc 0.982692
2019-04-25T03:18:37.133917: step 48000, loss 3.96637, acc 0.986538

Evaluation:
2019-04-25T03:18:50.482800: step 48000, loss 5.04077, acc 0.877477
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.861363%
macro-averaged Recall = 0.872115%
macro-averaged F1-score = 0.862003%, Best = 0.871202%

2019-04-25T03:18:54.267568: step 48010, loss 3.97789, acc 0.976923
2019-04-25T03:18:58.007557: step 48020, loss 3.98053, acc 0.978846
2019-04-25T03:19:01.660562: step 48030, loss 3.98374, acc 0.967308
2019-04-25T03:19:05.308789: step 48040, loss 3.96781, acc 0.986538
2019-04-25T03:19:08.986630: step 48050, loss 3.96297, acc 0.982692
2019-04-25T03:19:12.656657: step 48060, loss 3.95949, acc 0.986538
2019-04-25T03:19:16.367868: step 48070, loss 3.97987, acc 0.973077
2019-04-25T03:19:20.024896: step 48080, loss 3.98659, acc 0.975
2019-04-25T03:19:23.666906: step 48090, loss 3.9737, acc 0.975
2019-04-25T03:19:27.313584: step 48100, loss 3.96429, acc 0.975
2019-04-25T03:19:30.944711: step 48110, loss 3.98237, acc 0.967308
2019-04-25T03:19:34.601263: step 48120, loss 3.99898, acc 0.971154
2019-04-25T03:19:38.276407: step 48130, loss 3.98022, acc 0.973077
2019-04-25T03:19:41.904591: step 48140, loss 3.96441, acc 0.971154
2019-04-25T03:19:45.594517: step 48150, loss 3.95231, acc 0.984615
2019-04-25T03:19:49.239152: step 48160, loss 3.96571, acc 0.982692
2019-04-25T03:19:52.897988: step 48170, loss 3.95654, acc 0.984615
2019-04-25T03:19:56.653713: step 48180, loss 3.95616, acc 0.982692
2019-04-25T03:20:00.317099: step 48190, loss 3.97862, acc 0.969231
2019-04-25T03:20:03.992384: step 48200, loss 3.96877, acc 0.976923
2019-04-25T03:20:07.693418: step 48210, loss 3.96121, acc 0.973077
2019-04-25T03:20:11.338578: step 48220, loss 3.98048, acc 0.967308
2019-04-25T03:20:14.991398: step 48230, loss 3.96268, acc 0.978846
2019-04-25T03:20:18.671899: step 48240, loss 3.95564, acc 0.976923
2019-04-25T03:20:22.347188: step 48250, loss 3.9527, acc 0.976923
2019-04-25T03:20:25.983410: step 48260, loss 3.96309, acc 0.980769
2019-04-25T03:20:29.653644: step 48270, loss 3.9392, acc 0.988462
2019-04-25T03:20:33.297342: step 48280, loss 3.95978, acc 0.973077
2019-04-25T03:20:36.961338: step 48290, loss 3.95605, acc 0.976923
2019-04-25T03:20:40.615523: step 48300, loss 3.95374, acc 0.980769
2019-04-25T03:20:44.283702: step 48310, loss 3.94338, acc 0.982692
2019-04-25T03:20:47.944094: step 48320, loss 3.97142, acc 0.969231
2019-04-25T03:20:51.635025: step 48330, loss 3.96019, acc 0.980769
2019-04-25T03:20:55.277973: step 48340, loss 3.94249, acc 0.984615
2019-04-25T03:20:58.894555: step 48350, loss 3.95481, acc 0.978846
2019-04-25T03:21:02.544668: step 48360, loss 3.97754, acc 0.963462
2019-04-25T03:21:06.255598: step 48370, loss 3.9429, acc 0.980769
2019-04-25T03:21:09.930412: step 48380, loss 3.94318, acc 0.980769
2019-04-25T03:21:13.591507: step 48390, loss 3.9668, acc 0.969231
2019-04-25T03:21:17.253727: step 48400, loss 3.97764, acc 0.957692
2019-04-25T03:21:20.929708: step 48410, loss 3.95203, acc 0.973077
2019-04-25T03:21:24.618810: step 48420, loss 3.93467, acc 0.984615
2019-04-25T03:21:28.285096: step 48430, loss 3.91959, acc 0.988462
2019-04-25T03:21:31.920909: step 48440, loss 3.96205, acc 0.969231
2019-04-25T03:21:35.582902: step 48450, loss 3.95686, acc 0.975
2019-04-25T03:21:39.244543: step 48460, loss 3.94123, acc 0.980769
2019-04-25T03:21:42.950073: step 48470, loss 3.96262, acc 0.969231
2019-04-25T03:21:46.635088: step 48480, loss 3.92431, acc 0.986538
2019-04-25T03:21:50.261233: step 48490, loss 3.94264, acc 0.973077
2019-04-25T03:21:53.917084: step 48500, loss 3.94463, acc 0.978846
2019-04-25T03:21:57.591111: step 48510, loss 3.94979, acc 0.975
2019-04-25T03:22:01.242037: step 48520, loss 3.95476, acc 0.961538
2019-04-25T03:22:04.950539: step 48530, loss 3.94835, acc 0.973077
2019-04-25T03:22:08.649217: step 48540, loss 3.94227, acc 0.969231
2019-04-25T03:22:12.312007: step 48550, loss 3.94748, acc 0.971154
2019-04-25T03:22:15.975237: step 48560, loss 3.9571, acc 0.971154
2019-04-25T03:22:19.647015: step 48570, loss 3.92728, acc 0.980769
2019-04-25T03:22:23.324545: step 48580, loss 3.93678, acc 0.971154
2019-04-25T03:22:26.990416: step 48590, loss 3.94844, acc 0.969231
2019-04-25T03:22:30.652195: step 48600, loss 3.93394, acc 0.975
2019-04-25T03:22:34.295160: step 48610, loss 3.94101, acc 0.975
2019-04-25T03:22:37.965994: step 48620, loss 3.94392, acc 0.971154
2019-04-25T03:22:41.629688: step 48630, loss 3.92798, acc 0.975
2019-04-25T03:22:45.300040: step 48640, loss 3.92742, acc 0.976923
2019-04-25T03:22:48.940662: step 48650, loss 3.91732, acc 0.980769
2019-04-25T03:22:52.559157: step 48660, loss 3.94389, acc 0.969231
2019-04-25T03:22:56.216271: step 48670, loss 3.92205, acc 0.978846
2019-04-25T03:22:59.875149: step 48680, loss 3.92696, acc 0.975
2019-04-25T03:23:03.538940: step 48690, loss 3.95967, acc 0.955769
2019-04-25T03:23:07.248787: step 48700, loss 3.95473, acc 0.953846
2019-04-25T03:23:10.869106: step 48710, loss 3.9438, acc 0.965385
2019-04-25T03:23:14.502023: step 48720, loss 3.9152, acc 0.980769
2019-04-25T03:23:18.185422: step 48730, loss 3.91637, acc 0.976923
2019-04-25T03:23:21.828755: step 48740, loss 3.92011, acc 0.978846
2019-04-25T03:23:25.528269: step 48750, loss 3.91521, acc 0.982692
2019-04-25T03:23:29.165880: step 48760, loss 3.9266, acc 0.980769
2019-04-25T03:23:32.781199: step 48770, loss 3.91822, acc 0.978846
2019-04-25T03:23:36.468811: step 48780, loss 3.9145, acc 0.982692
2019-04-25T03:23:40.147289: step 48790, loss 3.89509, acc 0.988462
2019-04-25T03:23:43.804350: step 48800, loss 3.91889, acc 0.969231
2019-04-25T03:23:47.514969: step 48810, loss 3.9078, acc 0.986538
2019-04-25T03:23:51.166689: step 48820, loss 3.93547, acc 0.963462
2019-04-25T03:23:54.919866: step 48830, loss 3.90607, acc 0.982692
2019-04-25T03:23:58.607300: step 48840, loss 3.91336, acc 0.978846
2019-04-25T03:24:02.292635: step 48850, loss 3.92258, acc 0.971154
2019-04-25T03:24:05.984846: step 48860, loss 3.91893, acc 0.973077
2019-04-25T03:24:09.681822: step 48870, loss 3.90212, acc 0.978846
2019-04-25T03:24:13.401037: step 48880, loss 3.90674, acc 0.978846
2019-04-25T03:24:17.051930: step 48890, loss 3.93426, acc 0.969231
2019-04-25T03:24:20.711122: step 48900, loss 3.89868, acc 0.980769
2019-04-25T03:24:24.352088: step 48910, loss 3.91292, acc 0.967308
2019-04-25T03:24:27.986734: step 48920, loss 3.89705, acc 0.978846
2019-04-25T03:24:31.651000: step 48930, loss 3.90343, acc 0.976923
2019-04-25T03:24:35.297588: step 48940, loss 3.93173, acc 0.971154
2019-04-25T03:24:38.973071: step 48950, loss 3.90312, acc 0.980769
2019-04-25T03:24:42.614772: step 48960, loss 3.89311, acc 0.976923
2019-04-25T03:24:46.360846: step 48970, loss 3.91872, acc 0.971154
2019-04-25T03:24:50.068709: step 48980, loss 3.90563, acc 0.976923
2019-04-25T03:24:53.729749: step 48990, loss 3.8968, acc 0.982692
2019-04-25T03:24:57.399038: step 49000, loss 3.89624, acc 0.978846

Evaluation:
2019-04-25T03:25:10.379905: step 49000, loss 4.96971, acc 0.877535
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.867434%
macro-averaged Recall = 0.87575%
macro-averaged F1-score = 0.866871%, Best = 0.871202%

2019-04-25T03:25:14.212731: step 49010, loss 3.91555, acc 0.961538
2019-04-25T03:25:17.947637: step 49020, loss 3.92265, acc 0.965385
2019-04-25T03:25:21.648479: step 49030, loss 3.91438, acc 0.967308
2019-04-25T03:25:25.332704: step 49040, loss 3.89812, acc 0.975
2019-04-25T03:25:29.019692: step 49050, loss 3.89575, acc 0.978846
2019-04-25T03:25:32.719134: step 49060, loss 3.89699, acc 0.978846
2019-04-25T03:25:36.370979: step 49070, loss 3.89473, acc 0.973077
2019-04-25T03:25:40.035703: step 49080, loss 3.92309, acc 0.959615
2019-04-25T03:25:43.664091: step 49090, loss 3.90159, acc 0.975
2019-04-25T03:25:47.290736: step 49100, loss 3.8954, acc 0.971154
2019-04-25T03:25:51.218023: step 49110, loss 3.88343, acc 0.982692
2019-04-25T03:25:54.869658: step 49120, loss 3.89991, acc 0.971154
2019-04-25T03:25:58.541728: step 49130, loss 3.88138, acc 0.976923
2019-04-25T03:26:02.216525: step 49140, loss 3.88526, acc 0.976923
2019-04-25T03:26:05.873059: step 49150, loss 3.90848, acc 0.965385
2019-04-25T03:26:09.520541: step 49160, loss 3.88429, acc 0.980769
2019-04-25T03:26:13.248602: step 49170, loss 3.88433, acc 0.980769
2019-04-25T03:26:16.896154: step 49180, loss 3.88599, acc 0.986538
2019-04-25T03:26:20.577626: step 49190, loss 3.91388, acc 0.959615
2019-04-25T03:26:24.226941: step 49200, loss 3.9149, acc 0.965385
2019-04-25T03:26:27.931661: step 49210, loss 3.90625, acc 0.971154
2019-04-25T03:26:31.579645: step 49220, loss 3.88622, acc 0.975
2019-04-25T03:26:35.255515: step 49230, loss 3.91069, acc 0.959615
2019-04-25T03:26:38.974268: step 49240, loss 3.8658, acc 0.990385
2019-04-25T03:26:42.607231: step 49250, loss 3.88739, acc 0.973077
2019-04-25T03:26:46.308439: step 49260, loss 3.88179, acc 0.976923
2019-04-25T03:26:49.949172: step 49270, loss 3.88524, acc 0.975
2019-04-25T03:26:53.608534: step 49280, loss 3.89096, acc 0.965385
2019-04-25T03:26:57.283841: step 49290, loss 3.86637, acc 0.984615
2019-04-25T03:27:00.994122: step 49300, loss 3.88853, acc 0.973077
2019-04-25T03:27:04.701744: step 49310, loss 3.86394, acc 0.984615
2019-04-25T03:27:08.333633: step 49320, loss 3.88341, acc 0.973077
2019-04-25T03:27:12.021335: step 49330, loss 3.86884, acc 0.986538
2019-04-25T03:27:15.664722: step 49340, loss 3.87358, acc 0.973077
2019-04-25T03:27:19.291152: step 49350, loss 3.85798, acc 0.984615
2019-04-25T03:27:22.997487: step 49360, loss 3.85945, acc 0.984615
2019-04-25T03:27:26.680671: step 49370, loss 3.88496, acc 0.975
2019-04-25T03:27:30.332174: step 49380, loss 3.84542, acc 0.994231
2019-04-25T03:27:33.994182: step 49390, loss 3.8603, acc 0.980769
2019-04-25T03:27:37.650557: step 49400, loss 3.86801, acc 0.971154
2019-04-25T03:27:41.335778: step 49410, loss 3.86296, acc 0.984615
2019-04-25T03:27:44.945930: step 49420, loss 3.8553, acc 0.982692
2019-04-25T03:27:48.607024: step 49430, loss 3.86946, acc 0.980769
2019-04-25T03:27:52.285491: step 49440, loss 3.86617, acc 0.976923
2019-04-25T03:27:55.966435: step 49450, loss 3.86376, acc 0.976923
2019-04-25T03:27:59.695397: step 49460, loss 3.86848, acc 0.975
2019-04-25T03:28:03.400927: step 49470, loss 3.86516, acc 0.975
2019-04-25T03:28:07.102190: step 49480, loss 3.87346, acc 0.976923
2019-04-25T03:28:10.761296: step 49490, loss 3.86939, acc 0.975
2019-04-25T03:28:14.423409: step 49500, loss 3.86032, acc 0.980769
2019-04-25T03:28:18.084629: step 49510, loss 3.85576, acc 0.976923
2019-04-25T03:28:21.756344: step 49520, loss 3.86012, acc 0.976923
2019-04-25T03:28:25.476572: step 49530, loss 3.86095, acc 0.978846
2019-04-25T03:28:29.155166: step 49540, loss 3.8523, acc 0.982692
2019-04-25T03:28:32.800685: step 49550, loss 3.86937, acc 0.978846
2019-04-25T03:28:36.449637: step 49560, loss 3.8642, acc 0.975
2019-04-25T03:28:40.080822: step 49570, loss 3.8465, acc 0.982692
2019-04-25T03:28:43.743682: step 49580, loss 3.84634, acc 0.976923
2019-04-25T03:28:47.424342: step 49590, loss 3.86739, acc 0.973077
2019-04-25T03:28:51.072120: step 49600, loss 3.85527, acc 0.975
2019-04-25T03:28:54.735946: step 49610, loss 3.85115, acc 0.975
2019-04-25T03:28:58.400906: step 49620, loss 3.83427, acc 0.988462
2019-04-25T03:29:02.040212: step 49630, loss 3.84677, acc 0.980769
2019-04-25T03:29:05.693681: step 49640, loss 3.84394, acc 0.975
2019-04-25T03:29:09.377536: step 49650, loss 3.85207, acc 0.978846
2019-04-25T03:29:13.046312: step 49660, loss 3.86393, acc 0.975
2019-04-25T03:29:16.692164: step 49670, loss 3.84498, acc 0.976923
2019-04-25T03:29:20.366785: step 49680, loss 3.8391, acc 0.984615
2019-04-25T03:29:24.020302: step 49690, loss 3.83093, acc 0.988462
2019-04-25T03:29:27.717366: step 49700, loss 3.87867, acc 0.963462
2019-04-25T03:29:31.370004: step 49710, loss 3.83334, acc 0.978846
2019-04-25T03:29:35.055247: step 49720, loss 3.85119, acc 0.978846
2019-04-25T03:29:38.716643: step 49730, loss 3.82613, acc 0.992308
2019-04-25T03:29:42.399119: step 49740, loss 3.84744, acc 0.967308
2019-04-25T03:29:46.079746: step 49750, loss 3.83559, acc 0.982692
2019-04-25T03:29:49.762231: step 49760, loss 3.8381, acc 0.982692
2019-04-25T03:29:53.423730: step 49770, loss 3.84806, acc 0.976923
2019-04-25T03:29:57.073700: step 49780, loss 3.83401, acc 0.976923
2019-04-25T03:30:00.770846: step 49790, loss 3.83646, acc 0.978846
2019-04-25T03:30:04.484474: step 49800, loss 3.83373, acc 0.978846
2019-04-25T03:30:08.135639: step 49810, loss 3.84012, acc 0.971154
2019-04-25T03:30:11.820294: step 49820, loss 3.84417, acc 0.973077
2019-04-25T03:30:15.477617: step 49830, loss 3.86862, acc 0.963462
