
================ Hyper-parameters ================

TRAIN_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_attach_sub_obj_markets/add_other_relationship_and_attach_sub_obj_markets_train
DEV_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_attach_sub_obj_markets/add_other_relationship_and_attach_sub_obj_markets_dev
TRAIN_FEATURES_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_attach_sub_obj_markets/
DEV_FEATURES_PATH=./entity_aware_dataset_lic2019_information_extraction/classification_3.0_50_relationship_attach_sub_obj_markets/
MAX_SENTENCE_LENGTH=100
EMBEDDINGS=None
EMBEDDING_SIZE=300
POS_EMBEDDING_SIZE=50
EMB_DROPOUT_KEEP_PROB=0.7
HIDDEN_SIZE=300
RNN_DROPOUT_KEEP_PROB=0.7
NUM_HEADS=4
ATTENTION_SIZE=50
DESC=
DROPOUT_KEEP_PROB=0.5
L2_REG_LAMBDA=1e-05
BATCH_SIZE=520
NUM_EPOCHS=100
DISPLAY_EVERY=10
EVALUATE_EVERY=1000
NUM_CHECKPOINTS=5
LEARNING_RATE=1.0
DECAY_RATE=0.9
ALLOW_SOFT_PLACEMENT=True
LOG_DEVICE_PLACEMENT=False
GPU_ALLOW_GROWTH=True
CHECKPOINT_DIR=None

==================================================

2019-04-19T04:50:25.581555: step 10, loss 16.1988, acc 0.157692
2019-04-19T11:55:59.257371: step 35440, loss 6.56901, acc 0.948077
2019-04-19T11:56:06.263450: step 35450, loss 6.57922, acc 0.951923
2019-04-19T11:56:13.297943: step 35460, loss 6.56608, acc 0.934615
2019-04-19T11:56:20.288791: step 35470, loss 6.58331, acc 0.938462
2019-04-19T11:56:27.288875: step 35480, loss 6.54256, acc 0.957692
2019-04-19T11:56:34.330902: step 35490, loss 6.59568, acc 0.932692
2019-04-19T11:56:41.331614: step 35500, loss 6.57954, acc 0.940385
2019-04-19T11:56:48.334515: step 35510, loss 6.57974, acc 0.940385
2019-04-19T11:56:55.347004: step 35520, loss 6.55076, acc 0.953846
2019-04-19T11:57:02.394050: step 35530, loss 6.57961, acc 0.940385
2019-04-19T11:57:09.386292: step 35540, loss 6.55435, acc 0.951923
2019-04-19T11:57:16.409857: step 35550, loss 6.6171, acc 0.921154
2019-04-19T11:57:23.473905: step 35560, loss 6.53456, acc 0.957692
2019-04-19T11:57:30.504294: step 35570, loss 6.57506, acc 0.926923
2019-04-19T11:57:37.491976: step 35580, loss 6.56185, acc 0.936538
2019-04-19T11:57:44.602517: step 35590, loss 6.60001, acc 0.921154
2019-04-19T11:57:51.558417: step 35600, loss 6.57437, acc 0.938462
2019-04-19T11:57:58.577193: step 35610, loss 6.53655, acc 0.942308
2019-04-19T11:58:05.558802: step 35620, loss 6.53854, acc 0.944231
2019-04-19T11:58:12.607743: step 35630, loss 6.53628, acc 0.942308
2019-04-19T11:58:19.614352: step 35640, loss 6.55256, acc 0.942308
2019-04-19T11:58:26.665872: step 35650, loss 6.57676, acc 0.923077
2019-04-19T11:58:33.661855: step 35660, loss 6.53716, acc 0.944231
2019-04-19T11:58:40.657325: step 35670, loss 6.55876, acc 0.940385
2019-04-19T11:58:47.734318: step 35680, loss 6.51596, acc 0.940385
2019-04-19T11:58:54.700967: step 35690, loss 6.47886, acc 0.971154
2019-04-19T11:59:01.704389: step 35700, loss 6.53222, acc 0.953846
2019-04-19T11:59:08.745688: step 35710, loss 6.60885, acc 0.919231
2019-04-19T11:59:15.723830: step 35720, loss 6.53801, acc 0.948077
2019-04-19T11:59:22.664749: step 35730, loss 6.5553, acc 0.923077
2019-04-19T11:59:29.680817: step 35740, loss 6.54259, acc 0.938462
2019-04-19T11:59:36.699908: step 35750, loss 6.5676, acc 0.926923
2019-04-19T11:59:43.704977: step 35760, loss 6.53717, acc 0.934615
2019-04-19T11:59:50.659589: step 35770, loss 6.51873, acc 0.957692
2019-04-19T11:59:57.647278: step 35780, loss 6.50926, acc 0.944231
2019-04-19T12:00:04.603268: step 35790, loss 6.50962, acc 0.948077
2019-04-19T12:00:11.608636: step 35800, loss 6.53668, acc 0.940385
2019-04-19T12:00:18.604305: step 35810, loss 6.53417, acc 0.944231
2019-04-19T12:00:25.673178: step 35820, loss 6.50162, acc 0.948077
2019-04-19T12:00:32.760472: step 35830, loss 6.51452, acc 0.944231
2019-04-19T12:00:39.671725: step 35840, loss 6.55023, acc 0.928846
2019-04-19T12:00:46.696185: step 35850, loss 6.52498, acc 0.948077
2019-04-19T12:00:53.710223: step 35860, loss 6.54025, acc 0.940385
2019-04-19T12:01:00.726024: step 35870, loss 6.54557, acc 0.926923
2019-04-19T12:01:07.705955: step 35880, loss 6.4852, acc 0.953846
2019-04-19T12:01:14.744437: step 35890, loss 6.56269, acc 0.930769
2019-04-19T12:01:21.755406: step 35900, loss 6.49012, acc 0.951923
2019-04-19T12:01:28.779378: step 35910, loss 6.51566, acc 0.946154
2019-04-19T12:01:35.830429: step 35920, loss 6.54147, acc 0.948077
2019-04-19T12:01:42.852599: step 35930, loss 6.51722, acc 0.938462
2019-04-19T12:01:49.870369: step 35940, loss 6.53497, acc 0.928846
2019-04-19T12:01:56.900233: step 35950, loss 6.5329, acc 0.938462
2019-04-19T12:02:03.894429: step 35960, loss 6.5349, acc 0.938462
2019-04-19T12:02:10.959582: step 35970, loss 6.48968, acc 0.957692
2019-04-19T12:02:18.033492: step 35980, loss 6.57466, acc 0.921154
2019-04-19T12:02:25.056942: step 35990, loss 6.51554, acc 0.938462
2019-04-19T12:02:32.016093: step 36000, loss 6.51563, acc 0.928846

Evaluation:
2019-04-19T12:02:49.050891: step 36000, loss 6.57731, acc 0.903271
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.883706%
macro-averaged Recall = 0.899562%
macro-averaged F1-score = 0.889867%, Best = 0.892969%

2019-04-19T12:02:56.108009: step 36010, loss 6.49468, acc 0.944231
2019-04-19T12:03:03.161399: step 36020, loss 6.50736, acc 0.938462
2019-04-19T12:03:10.161904: step 36030, loss 6.52309, acc 0.930769
2019-04-19T12:03:17.160642: step 36040, loss 6.47943, acc 0.944231
2019-04-19T12:03:24.235884: step 36050, loss 6.5135, acc 0.942308
2019-04-19T12:03:31.260441: step 36060, loss 6.44668, acc 0.963462
2019-04-19T12:03:38.233856: step 36070, loss 6.46681, acc 0.955769
2019-04-19T12:03:45.185359: step 36080, loss 6.4937, acc 0.944231
2019-04-19T12:03:52.177876: step 36090, loss 6.48122, acc 0.942308
2019-04-19T12:03:59.221125: step 36100, loss 6.51092, acc 0.942308
2019-04-19T12:04:06.275616: step 36110, loss 6.5321, acc 0.928846
2019-04-19T12:04:13.320225: step 36120, loss 6.51428, acc 0.932692
2019-04-19T12:04:20.328402: step 36130, loss 6.48649, acc 0.95
2019-04-19T12:04:27.323243: step 36140, loss 6.45872, acc 0.946154
2019-04-19T12:04:34.254475: step 36150, loss 6.45774, acc 0.957692
2019-04-19T12:04:41.263153: step 36160, loss 6.44512, acc 0.955769
2019-04-19T12:04:48.293544: step 36170, loss 6.47843, acc 0.946154
2019-04-19T12:04:55.288484: step 36180, loss 6.47598, acc 0.940385
2019-04-19T12:05:02.285912: step 36190, loss 6.45199, acc 0.957692
2019-04-19T12:05:09.314868: step 36200, loss 6.48096, acc 0.944231
2019-04-19T12:05:16.312958: step 36210, loss 6.48058, acc 0.936538
2019-04-19T12:05:23.303453: step 36220, loss 6.51452, acc 0.932692
2019-04-19T12:05:30.343378: step 36230, loss 6.45095, acc 0.953846
2019-04-19T12:05:37.389072: step 36240, loss 6.45416, acc 0.946154
2019-04-19T12:05:44.378104: step 36250, loss 6.49632, acc 0.930769
2019-04-19T12:05:51.437881: step 36260, loss 6.50721, acc 0.930769
2019-04-19T12:05:58.452075: step 36270, loss 6.4922, acc 0.946154
2019-04-19T12:06:05.502037: step 36280, loss 6.48255, acc 0.940385
2019-04-19T12:06:12.524140: step 36290, loss 6.49422, acc 0.930769
2019-04-19T12:06:19.556383: step 36300, loss 6.50384, acc 0.926923
2019-04-19T12:06:26.590229: step 36310, loss 6.47025, acc 0.936538
2019-04-19T12:06:33.610865: step 36320, loss 6.46116, acc 0.95
2019-04-19T12:06:40.638841: step 36330, loss 6.44461, acc 0.946154
2019-04-19T12:06:47.623043: step 36340, loss 6.43857, acc 0.944231
2019-04-19T12:06:54.642805: step 36350, loss 6.4607, acc 0.934615
2019-04-19T12:07:01.670337: step 36360, loss 6.46898, acc 0.940385
2019-04-19T12:07:08.648737: step 36370, loss 6.43015, acc 0.942308
2019-04-19T12:07:15.682916: step 36380, loss 6.45668, acc 0.932692
2019-04-19T12:07:22.633074: step 36390, loss 6.43683, acc 0.944231
2019-04-19T12:07:29.597369: step 36400, loss 6.50166, acc 0.925
2019-04-19T12:07:36.638455: step 36410, loss 6.45808, acc 0.944231
2019-04-19T12:07:43.614985: step 36420, loss 6.42654, acc 0.95
2019-04-19T12:07:50.640001: step 36430, loss 6.46987, acc 0.925
2019-04-19T12:07:57.625109: step 36440, loss 6.46216, acc 0.936538
2019-04-19T12:08:04.638142: step 36450, loss 6.49442, acc 0.932692
2019-04-19T12:08:11.623703: step 36460, loss 6.47309, acc 0.938462
2019-04-19T12:08:18.624553: step 36470, loss 6.45725, acc 0.926923
2019-04-19T12:08:25.610255: step 36480, loss 6.44555, acc 0.940385
2019-04-19T12:08:32.615990: step 36490, loss 6.44242, acc 0.930769
2019-04-19T12:08:39.622096: step 36500, loss 6.44726, acc 0.934615
2019-04-19T12:08:46.621011: step 36510, loss 6.45779, acc 0.932692
2019-04-19T12:08:53.676511: step 36520, loss 6.47184, acc 0.936538
2019-04-19T12:09:00.715017: step 36530, loss 6.42901, acc 0.948077
2019-04-19T12:09:07.687528: step 36540, loss 6.43169, acc 0.934615
2019-04-19T12:09:14.715609: step 36550, loss 6.44683, acc 0.946154
2019-04-19T12:09:21.709241: step 36560, loss 6.42194, acc 0.938462
2019-04-19T12:09:28.674624: step 36570, loss 6.43144, acc 0.938462
2019-04-19T12:09:35.629556: step 36580, loss 6.45098, acc 0.936538
2019-04-19T12:09:42.656556: step 36590, loss 6.44474, acc 0.934615
2019-04-19T12:09:49.674414: step 36600, loss 6.39382, acc 0.957692
2019-04-19T12:09:56.715234: step 36610, loss 6.41683, acc 0.953846
2019-04-19T12:10:03.720202: step 36620, loss 6.43688, acc 0.934615
2019-04-19T12:10:10.688988: step 36630, loss 6.4279, acc 0.948077
2019-04-19T12:10:17.664542: step 36640, loss 6.44777, acc 0.934615
2019-04-19T12:10:24.689460: step 36650, loss 6.42289, acc 0.942308
2019-04-19T12:10:31.638048: step 36660, loss 6.4148, acc 0.95
2019-04-19T12:10:38.715348: step 36670, loss 6.45719, acc 0.915385
2019-04-19T12:10:45.772891: step 36680, loss 6.43599, acc 0.932692
2019-04-19T12:10:52.813446: step 36690, loss 6.41146, acc 0.946154
2019-04-19T12:10:59.926309: step 36700, loss 6.3981, acc 0.938462
2019-04-19T12:11:06.925656: step 36710, loss 6.4528, acc 0.932692
2019-04-19T12:11:13.976917: step 36720, loss 6.42536, acc 0.944231
2019-04-19T12:11:20.976169: step 36730, loss 6.39406, acc 0.965385
2019-04-19T12:11:27.996450: step 36740, loss 6.40378, acc 0.95
2019-04-19T12:11:35.022823: step 36750, loss 6.38221, acc 0.951923
2019-04-19T12:11:41.964296: step 36760, loss 6.38992, acc 0.946154
2019-04-19T12:11:48.988139: step 36770, loss 6.41153, acc 0.942308
2019-04-19T12:11:56.041185: step 36780, loss 6.43859, acc 0.930769
2019-04-19T12:12:03.040905: step 36790, loss 6.42496, acc 0.940385
2019-04-19T12:12:10.057222: step 36800, loss 6.39103, acc 0.944231
2019-04-19T12:12:17.040359: step 36810, loss 6.41034, acc 0.944231
2019-04-19T12:12:24.051303: step 36820, loss 6.38911, acc 0.948077
2019-04-19T12:12:31.090820: step 36830, loss 6.38975, acc 0.953846
2019-04-19T12:12:38.078157: step 36840, loss 6.41544, acc 0.938462
2019-04-19T12:12:45.062262: step 36850, loss 6.34707, acc 0.955769
2019-04-19T12:12:52.047525: step 36860, loss 6.36068, acc 0.955769
2019-04-19T12:12:59.040079: step 36870, loss 6.38228, acc 0.951923
2019-04-19T12:13:06.094595: step 36880, loss 6.40961, acc 0.946154
2019-04-19T12:13:13.070531: step 36890, loss 6.40465, acc 0.934615
2019-04-19T12:13:20.028296: step 36900, loss 6.33519, acc 0.965385
2019-04-19T12:13:27.040307: step 36910, loss 6.38177, acc 0.953846
2019-04-19T12:13:33.998318: step 36920, loss 6.37835, acc 0.95
2019-04-19T12:13:40.994007: step 36930, loss 6.3918, acc 0.942308
2019-04-19T12:13:47.998958: step 36940, loss 6.35159, acc 0.942308
2019-04-19T12:13:55.015997: step 36950, loss 6.36904, acc 0.940385
2019-04-19T12:14:02.067912: step 36960, loss 6.4021, acc 0.942308
2019-04-19T12:14:09.057798: step 36970, loss 6.37078, acc 0.948077
2019-04-19T12:14:16.123219: step 36980, loss 6.3451, acc 0.951923
2019-04-19T12:14:23.153561: step 36990, loss 6.37605, acc 0.953846
2019-04-19T12:14:30.135884: step 37000, loss 6.40051, acc 0.930769

Evaluation:
2019-04-19T12:14:47.151264: step 37000, loss 6.45422, acc 0.902678
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.890591%
macro-averaged Recall = 0.89526%
macro-averaged F1-score = 0.891644%, Best = 0.892969%

2019-04-19T12:14:54.237903: step 37010, loss 6.3599, acc 0.951923
2019-04-19T12:15:01.209939: step 37020, loss 6.39793, acc 0.934615
2019-04-19T12:15:08.218123: step 37030, loss 6.38529, acc 0.942308
2019-04-19T12:15:15.194157: step 37040, loss 6.35417, acc 0.95
2019-04-19T12:15:22.172767: step 37050, loss 6.37016, acc 0.944231
2019-04-19T12:15:29.190924: step 37060, loss 6.38324, acc 0.942308
2019-04-19T12:15:36.130442: step 37070, loss 6.37613, acc 0.946154
2019-04-19T12:15:43.112184: step 37080, loss 6.36918, acc 0.926923
2019-04-19T12:15:50.142683: step 37090, loss 6.35498, acc 0.953846
2019-04-19T12:15:57.158093: step 37100, loss 6.40644, acc 0.926923
2019-04-19T12:16:04.194162: step 37110, loss 6.36659, acc 0.930769
2019-04-19T12:16:11.207122: step 37120, loss 6.41198, acc 0.932692
2019-04-19T12:16:18.238534: step 37130, loss 6.40305, acc 0.919231
2019-04-19T12:16:25.264164: step 37140, loss 6.32279, acc 0.963462
2019-04-19T12:16:32.313137: step 37150, loss 6.35282, acc 0.951923
2019-04-19T12:16:39.326602: step 37160, loss 6.34568, acc 0.951923
2019-04-19T12:16:46.266042: step 37170, loss 6.36724, acc 0.934615
2019-04-19T12:16:53.258484: step 37180, loss 6.37816, acc 0.926923
2019-04-19T12:17:00.289418: step 37190, loss 6.37359, acc 0.942308
2019-04-19T12:17:07.297907: step 37200, loss 6.35414, acc 0.955769
2019-04-19T12:17:14.309014: step 37210, loss 6.34384, acc 0.95
2019-04-19T12:17:21.291942: step 37220, loss 6.3603, acc 0.948077
2019-04-19T12:17:28.370936: step 37230, loss 6.32206, acc 0.948077
2019-04-19T12:17:35.397109: step 37240, loss 6.3457, acc 0.95
2019-04-19T12:17:42.405203: step 37250, loss 6.36948, acc 0.942308
2019-04-19T12:17:49.447502: step 37260, loss 6.34224, acc 0.948077
2019-04-19T12:17:56.463524: step 37270, loss 6.30893, acc 0.955769
2019-04-19T12:18:03.521827: step 37280, loss 6.35261, acc 0.926923
2019-04-19T12:18:10.558864: step 37290, loss 6.36641, acc 0.934615
2019-04-19T12:18:17.582786: step 37300, loss 6.37296, acc 0.932692
2019-04-19T12:18:24.568527: step 37310, loss 6.35808, acc 0.932692
2019-04-19T12:18:31.555066: step 37320, loss 6.32262, acc 0.95
2019-04-19T12:18:38.583654: step 37330, loss 6.33069, acc 0.942308
2019-04-19T12:18:45.608283: step 37340, loss 6.32081, acc 0.951923
2019-04-19T12:18:52.629815: step 37350, loss 6.35478, acc 0.938462
2019-04-19T12:18:59.590331: step 37360, loss 6.37436, acc 0.925
2019-04-19T12:19:06.609518: step 37370, loss 6.3312, acc 0.946154
2019-04-19T12:19:13.646923: step 37380, loss 6.34732, acc 0.930769
2019-04-19T12:19:20.714815: step 37390, loss 6.34436, acc 0.942308
2019-04-19T12:19:27.748619: step 37400, loss 6.34448, acc 0.936538
2019-04-19T12:19:34.781028: step 37410, loss 6.32544, acc 0.940385
2019-04-19T12:19:41.821791: step 37420, loss 6.31214, acc 0.948077
2019-04-19T12:19:48.851126: step 37430, loss 6.33125, acc 0.944231
2019-04-19T12:19:55.829631: step 37440, loss 6.30405, acc 0.948077
2019-04-19T12:20:02.869494: step 37450, loss 6.3568, acc 0.928846
2019-04-19T12:20:09.896602: step 37460, loss 6.32466, acc 0.951923
2019-04-19T12:20:16.830206: step 37470, loss 6.35485, acc 0.940385
2019-04-19T12:20:23.816338: step 37480, loss 6.30616, acc 0.942308
2019-04-19T12:20:30.783111: step 37490, loss 6.33441, acc 0.946154
2019-04-19T12:20:37.783929: step 37500, loss 6.31087, acc 0.951923
2019-04-19T12:20:44.767617: step 37510, loss 6.3319, acc 0.944231
2019-04-19T12:20:51.843147: step 37520, loss 6.35286, acc 0.928846
2019-04-19T12:20:58.876962: step 37530, loss 6.34579, acc 0.925
2019-04-19T12:21:05.900735: step 37540, loss 6.33643, acc 0.932692
2019-04-19T12:21:12.839633: step 37550, loss 6.29755, acc 0.95082
2019-04-19T12:21:20.018876: step 37560, loss 6.27299, acc 0.953846
2019-04-19T12:21:27.073559: step 37570, loss 6.31534, acc 0.926923
2019-04-19T12:21:34.081421: step 37580, loss 6.28974, acc 0.957692
2019-04-19T12:21:41.062681: step 37590, loss 6.31793, acc 0.928846
2019-04-19T12:21:48.023061: step 37600, loss 6.29885, acc 0.944231
2019-04-19T12:21:55.020168: step 37610, loss 6.28224, acc 0.951923
2019-04-19T12:22:02.063121: step 37620, loss 6.29416, acc 0.938462
2019-04-19T12:22:09.083226: step 37630, loss 6.30725, acc 0.936538
2019-04-19T12:22:16.088151: step 37640, loss 6.30475, acc 0.942308
2019-04-19T12:22:23.168485: step 37650, loss 6.31872, acc 0.926923
2019-04-19T12:22:30.175987: step 37660, loss 6.26938, acc 0.946154
2019-04-19T12:22:37.139830: step 37670, loss 6.29472, acc 0.944231
2019-04-19T12:22:44.118760: step 37680, loss 6.32141, acc 0.930769
2019-04-19T12:22:51.125443: step 37690, loss 6.25927, acc 0.953846
2019-04-19T12:22:58.237693: step 37700, loss 6.28922, acc 0.948077
2019-04-19T12:23:05.272926: step 37710, loss 6.31259, acc 0.926923
2019-04-19T12:23:12.224901: step 37720, loss 6.25222, acc 0.95
2019-04-19T12:23:19.294385: step 37730, loss 6.29602, acc 0.946154
2019-04-19T12:23:26.266804: step 37740, loss 6.28626, acc 0.944231
2019-04-19T12:23:33.242614: step 37750, loss 6.30144, acc 0.944231
2019-04-19T12:23:40.261084: step 37760, loss 6.25373, acc 0.955769
2019-04-19T12:23:47.268250: step 37770, loss 6.26267, acc 0.946154
2019-04-19T12:23:54.322607: step 37780, loss 6.29265, acc 0.942308
2019-04-19T12:24:01.301145: step 37790, loss 6.2997, acc 0.936538
2019-04-19T12:24:08.286659: step 37800, loss 6.27198, acc 0.951923
2019-04-19T12:24:15.339944: step 37810, loss 6.26244, acc 0.946154
2019-04-19T12:24:22.371133: step 37820, loss 6.27007, acc 0.948077
2019-04-19T12:24:29.372991: step 37830, loss 6.29785, acc 0.934615
2019-04-19T12:24:36.341077: step 37840, loss 6.30774, acc 0.928846
2019-04-19T12:24:43.315283: step 37850, loss 6.26869, acc 0.953846
2019-04-19T12:24:50.363939: step 37860, loss 6.29722, acc 0.928846
2019-04-19T12:24:57.345037: step 37870, loss 6.30603, acc 0.934615
2019-04-19T12:25:04.322730: step 37880, loss 6.25709, acc 0.95
2019-04-19T12:25:11.314363: step 37890, loss 6.25458, acc 0.953846
2019-04-19T12:25:18.334510: step 37900, loss 6.23456, acc 0.951923
2019-04-19T12:25:25.378106: step 37910, loss 6.26795, acc 0.944231
2019-04-19T12:25:32.309706: step 37920, loss 6.267, acc 0.95
2019-04-19T12:25:39.332725: step 37930, loss 6.28952, acc 0.944231
2019-04-19T12:25:46.374168: step 37940, loss 6.2486, acc 0.948077
2019-04-19T12:25:53.415554: step 37950, loss 6.2996, acc 0.925
2019-04-19T12:26:00.409746: step 37960, loss 6.25293, acc 0.940385
2019-04-19T12:26:07.477522: step 37970, loss 6.25176, acc 0.944231
2019-04-19T12:26:14.524322: step 37980, loss 6.24054, acc 0.942308
2019-04-19T12:26:21.551334: step 37990, loss 6.26944, acc 0.940385
2019-04-19T12:26:28.596911: step 38000, loss 6.2375, acc 0.957692

Evaluation:
2019-04-19T12:26:45.654460: step 38000, loss 6.31167, acc 0.90178
<<< (49)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.891221%
macro-averaged Recall = 0.895614%
macro-averaged F1-score = 0.89188%, Best = 0.892969%

2019-04-19T12:26:52.736311: step 38010, loss 6.22055, acc 0.953846
2019-04-19T12:26:59.727554: step 38020, loss 6.25269, acc 0.942308
2019-04-19T12:27:06.744328: step 38030, loss 6.25935, acc 0.934615
2019-04-19T12:27:13.792852: step 38040, loss 6.21943, acc 0.963462
2019-04-19T12:27:20.809250: step 38050, loss 6.28653, acc 0.921154
2019-04-19T12:27:27.843688: step 38060, loss 6.25575, acc 0.946154
2019-04-19T12:27:34.862073: step 38070, loss 6.24113, acc 0.940385
2019-04-19T12:27:41.893121: step 38080, loss 6.2487, acc 0.946154
2019-04-19T12:27:48.940984: step 38090, loss 6.27244, acc 0.934615
2019-04-19T12:27:55.930761: step 38100, loss 6.3029, acc 0.936538
2019-04-19T12:28:02.923731: step 38110, loss 6.24551, acc 0.936538
2019-04-19T12:28:09.959670: step 38120, loss 6.2265, acc 0.946154
2019-04-19T12:28:16.929343: step 38130, loss 6.228, acc 0.946154
2019-04-19T12:28:23.922863: step 38140, loss 6.27699, acc 0.936538
2019-04-19T12:28:30.963104: step 38150, loss 6.23876, acc 0.948077
2019-04-19T12:28:37.954615: step 38160, loss 6.19949, acc 0.955769
2019-04-19T12:28:44.979309: step 38170, loss 6.23461, acc 0.932692
2019-04-19T12:28:51.993487: step 38180, loss 6.24675, acc 0.930769
2019-04-19T12:28:59.032168: step 38190, loss 6.23202, acc 0.940385
2019-04-19T12:29:06.037548: step 38200, loss 6.22966, acc 0.953846
2019-04-19T12:29:13.024446: step 38210, loss 6.24403, acc 0.940385
2019-04-19T12:29:20.036262: step 38220, loss 6.28798, acc 0.913462
2019-04-19T12:29:27.032878: step 38230, loss 6.23077, acc 0.940385
2019-04-19T12:29:34.070025: step 38240, loss 6.22125, acc 0.944231
2019-04-19T12:29:41.092827: step 38250, loss 6.22174, acc 0.942308
2019-04-19T12:29:48.077229: step 38260, loss 6.2234, acc 0.946154
2019-04-19T12:29:55.066860: step 38270, loss 6.24928, acc 0.930769
2019-04-19T12:30:02.107612: step 38280, loss 6.23707, acc 0.938462
2019-04-19T12:30:09.138321: step 38290, loss 6.21257, acc 0.946154
2019-04-19T12:30:16.155120: step 38300, loss 6.22263, acc 0.942308
2019-04-19T12:30:23.225004: step 38310, loss 6.21796, acc 0.95
2019-04-19T12:30:30.249599: step 38320, loss 6.21187, acc 0.942308
2019-04-19T12:30:37.287065: step 38330, loss 6.17568, acc 0.959615
2019-04-19T12:30:44.277793: step 38340, loss 6.25334, acc 0.938462
2019-04-19T12:30:51.320165: step 38350, loss 6.20548, acc 0.944231
2019-04-19T12:30:58.356256: step 38360, loss 6.21601, acc 0.934615
2019-04-19T12:31:05.405408: step 38370, loss 6.22461, acc 0.948077
2019-04-19T12:31:12.455844: step 38380, loss 6.18181, acc 0.955769
2019-04-19T12:31:19.503857: step 38390, loss 6.23267, acc 0.930769
2019-04-19T12:31:26.500483: step 38400, loss 6.22153, acc 0.936538
2019-04-19T12:31:33.524438: step 38410, loss 6.20913, acc 0.936538
2019-04-19T12:31:40.569087: step 38420, loss 6.20223, acc 0.942308
2019-04-19T12:31:47.609910: step 38430, loss 6.24066, acc 0.934615
2019-04-19T12:31:54.604682: step 38440, loss 6.20721, acc 0.940385
2019-04-19T12:32:01.662117: step 38450, loss 6.19124, acc 0.944231
2019-04-19T12:32:08.672850: step 38460, loss 6.21296, acc 0.938462
2019-04-19T12:32:15.663387: step 38470, loss 6.23051, acc 0.936538
2019-04-19T12:32:22.639507: step 38480, loss 6.18411, acc 0.944231
2019-04-19T12:32:29.691587: step 38490, loss 6.15623, acc 0.967308
2019-04-19T12:32:36.699280: step 38500, loss 6.17563, acc 0.955769
2019-04-19T12:32:43.739720: step 38510, loss 6.18014, acc 0.944231
2019-04-19T12:32:50.708628: step 38520, loss 6.17249, acc 0.948077
2019-04-19T12:32:57.711207: step 38530, loss 6.18709, acc 0.938462
2019-04-19T12:33:04.741647: step 38540, loss 6.19305, acc 0.95
2019-04-19T12:33:11.691372: step 38550, loss 6.18326, acc 0.940385
2019-04-19T12:33:18.674941: step 38560, loss 6.168, acc 0.953846
2019-04-19T12:33:25.612300: step 38570, loss 6.2178, acc 0.936538
2019-04-19T12:33:32.655729: step 38580, loss 6.18699, acc 0.948077
2019-04-19T12:33:39.679985: step 38590, loss 6.15969, acc 0.946154
2019-04-19T12:33:46.722711: step 38600, loss 6.16974, acc 0.942308
2019-04-19T12:33:53.662882: step 38610, loss 6.15775, acc 0.948077
2019-04-19T12:34:00.657972: step 38620, loss 6.2083, acc 0.934615
2019-04-19T12:34:07.699267: step 38630, loss 6.18571, acc 0.940385
2019-04-19T12:34:14.705436: step 38640, loss 6.18628, acc 0.948077
2019-04-19T12:34:21.657967: step 38650, loss 6.1952, acc 0.932692
2019-04-19T12:34:28.601334: step 38660, loss 6.19626, acc 0.934615
2019-04-19T12:34:35.603833: step 38670, loss 6.17857, acc 0.934615
2019-04-19T12:34:42.651552: step 38680, loss 6.176, acc 0.940385
2019-04-19T12:34:49.668625: step 38690, loss 6.164, acc 0.942308
2019-04-19T12:34:56.696530: step 38700, loss 6.17174, acc 0.932692
2019-04-19T12:35:03.647628: step 38710, loss 6.16276, acc 0.946154
2019-04-19T12:35:10.718229: step 38720, loss 6.13978, acc 0.951923
2019-04-19T12:35:17.724112: step 38730, loss 6.13034, acc 0.953846
2019-04-19T12:35:24.789570: step 38740, loss 6.17664, acc 0.934615
2019-04-19T12:35:31.889796: step 38750, loss 6.14722, acc 0.944231
2019-04-19T12:35:38.945144: step 38760, loss 6.14274, acc 0.955769
2019-04-19T12:35:45.997414: step 38770, loss 6.17525, acc 0.932692
2019-04-19T12:35:53.001960: step 38780, loss 6.22009, acc 0.915385
2019-04-19T12:36:00.074154: step 38790, loss 6.12701, acc 0.957692
2019-04-19T12:36:07.160116: step 38800, loss 6.20266, acc 0.925
2019-04-19T12:36:14.212384: step 38810, loss 6.1502, acc 0.951923
2019-04-19T12:36:21.206387: step 38820, loss 6.14866, acc 0.944231
2019-04-19T12:36:28.160634: step 38830, loss 6.14516, acc 0.944231
2019-04-19T12:36:35.137492: step 38840, loss 6.12538, acc 0.944231
2019-04-19T12:36:42.137807: step 38850, loss 6.15512, acc 0.95
2019-04-19T12:36:49.125532: step 38860, loss 6.1712, acc 0.926923
2019-04-19T12:36:56.179348: step 38870, loss 6.19738, acc 0.926923
2019-04-19T12:37:03.227214: step 38880, loss 6.16271, acc 0.946154
2019-04-19T12:37:10.262803: step 38890, loss 6.13625, acc 0.951923
