
================ Hyper-parameters ================

TRAIN_PATH=./data/update_20190425/train
DEV_PATH=./data/update_20190425/dev
TEST_PATH=./data/update_20190425/test
TRAIN_FEATURES_PATH=./data/update_20190425/
DEV_FEATURES_PATH=./data/update_20190425/
TEST_FEATURES_PATH=./data/update_20190425/
MAX_SENTENCE_LENGTH=100
EMBEDDINGS=baidubaike
EMBEDDING_SIZE=300
POS_EMBEDDING_SIZE=50
EMB_DROPOUT_KEEP_PROB=0.7
HIDDEN_SIZE=300
RNN_DROPOUT_KEEP_PROB=0.7
NUM_HEADS=4
ATTENTION_SIZE=50
DESC=
DROPOUT_KEEP_PROB=0.7
L2_REG_LAMBDA=1e-05
BATCH_SIZE=520
TEST_BATCH_SIZE=256
NUM_EPOCHS=100
DISPLAY_EVERY=10
EVALUATE_EVERY=1000
NUM_CHECKPOINTS=5
LEARNING_RATE=1.0
DECAY_RATE=0.9
ALLOW_SOFT_PLACEMENT=False
LOG_DEVICE_PLACEMENT=False
GPU_ALLOW_GROWTH=True
CHECKPOINT_DIR=None

==================================================

2019-04-25T20:22:01.525983: step 10, loss 12.4503, acc 0.465385
2019-04-26T02:09:50.110454: step 46180, loss 4.11031, acc 0.982692
2019-04-26T02:09:54.305225: step 46190, loss 4.11624, acc 0.988462
2019-04-26T02:09:58.429007: step 46200, loss 4.12437, acc 0.978846
2019-04-26T02:10:02.515633: step 46210, loss 4.13957, acc 0.971154
2019-04-26T02:10:06.716030: step 46220, loss 4.10359, acc 0.988462
2019-04-26T02:10:10.847130: step 46230, loss 4.1238, acc 0.976923
2019-04-26T02:10:14.958391: step 46240, loss 4.10141, acc 0.984615
2019-04-26T02:10:19.103270: step 46250, loss 4.12263, acc 0.971154
2019-04-26T02:10:23.265382: step 46260, loss 4.12926, acc 0.961538
2019-04-26T02:10:27.398515: step 46270, loss 4.12074, acc 0.969231
2019-04-26T02:10:31.528034: step 46280, loss 4.12296, acc 0.971154
2019-04-26T02:10:35.702227: step 46290, loss 4.12448, acc 0.967308
2019-04-26T02:10:39.805259: step 46300, loss 4.09862, acc 0.986538
2019-04-26T02:10:43.934180: step 46310, loss 4.12323, acc 0.973077
2019-04-26T02:10:48.155302: step 46320, loss 4.09764, acc 0.986538
2019-04-26T02:10:52.244695: step 46330, loss 4.10074, acc 0.982692
2019-04-26T02:10:56.453606: step 46340, loss 4.09244, acc 0.982692
2019-04-26T02:11:00.696403: step 46350, loss 4.10211, acc 0.980769
2019-04-26T02:11:04.800424: step 46360, loss 4.09021, acc 0.984615
2019-04-26T02:11:09.052989: step 46370, loss 4.09037, acc 0.986538
2019-04-26T02:11:13.255510: step 46380, loss 4.12593, acc 0.975
2019-04-26T02:11:17.335403: step 46390, loss 4.10292, acc 0.978846
2019-04-26T02:11:21.532873: step 46400, loss 4.12278, acc 0.969231
2019-04-26T02:11:25.663849: step 46410, loss 4.10898, acc 0.975
2019-04-26T02:11:29.750133: step 46420, loss 4.09481, acc 0.984615
2019-04-26T02:11:34.106672: step 46430, loss 4.10436, acc 0.971154
2019-04-26T02:11:38.212189: step 46440, loss 4.10274, acc 0.978846
2019-04-26T02:11:42.419472: step 46450, loss 4.09048, acc 0.980769
2019-04-26T02:11:46.552837: step 46460, loss 4.10734, acc 0.969231
2019-04-26T02:11:50.733110: step 46470, loss 4.08473, acc 0.980769
2019-04-26T02:11:54.961518: step 46480, loss 4.0906, acc 0.980769
2019-04-26T02:11:59.079442: step 46490, loss 4.09251, acc 0.982692
2019-04-26T02:12:03.192203: step 46500, loss 4.10162, acc 0.973077
2019-04-26T02:12:07.465339: step 46510, loss 4.10698, acc 0.971154
2019-04-26T02:12:11.590572: step 46520, loss 4.0878, acc 0.980769
2019-04-26T02:12:15.715643: step 46530, loss 4.09259, acc 0.976923
2019-04-26T02:12:19.948802: step 46540, loss 4.08291, acc 0.986538
2019-04-26T02:12:24.378474: step 46550, loss 4.08431, acc 0.978846
2019-04-26T02:12:28.476845: step 46560, loss 4.08469, acc 0.978846
2019-04-26T02:12:32.633725: step 46570, loss 4.08339, acc 0.980769
2019-04-26T02:12:36.830170: step 46580, loss 4.08592, acc 0.980769
2019-04-26T02:12:40.922398: step 46590, loss 4.07174, acc 0.978846
2019-04-26T02:12:45.078693: step 46600, loss 4.08156, acc 0.984615
2019-04-26T02:12:49.238427: step 46610, loss 4.07816, acc 0.982692
2019-04-26T02:12:53.353755: step 46620, loss 4.08796, acc 0.975
2019-04-26T02:12:57.516910: step 46630, loss 4.09061, acc 0.975
2019-04-26T02:13:01.695710: step 46640, loss 4.0845, acc 0.980769
2019-04-26T02:13:05.957281: step 46650, loss 4.08738, acc 0.971154
2019-04-26T02:13:10.296985: step 46660, loss 4.07516, acc 0.982692
2019-04-26T02:13:14.378143: step 46670, loss 4.07704, acc 0.980769
2019-04-26T02:13:18.560052: step 46680, loss 4.07763, acc 0.980769
2019-04-26T02:13:22.733117: step 46690, loss 4.11435, acc 0.963462
2019-04-26T02:13:27.195956: step 46700, loss 4.0999, acc 0.971154
2019-04-26T02:13:31.575094: step 46710, loss 4.07137, acc 0.978846
2019-04-26T02:13:35.740599: step 46720, loss 4.07, acc 0.980769
2019-04-26T02:13:39.905369: step 46730, loss 4.0729, acc 0.978846
2019-04-26T02:13:44.111193: step 46740, loss 4.07857, acc 0.980769
2019-04-26T02:13:48.209097: step 46750, loss 4.08655, acc 0.976923
2019-04-26T02:13:52.358920: step 46760, loss 4.09616, acc 0.969231
2019-04-26T02:13:56.557923: step 46770, loss 4.06545, acc 0.976923
2019-04-26T02:14:00.618394: step 46780, loss 4.07206, acc 0.976923
2019-04-26T02:14:04.794329: step 46790, loss 4.07689, acc 0.976923
2019-04-26T02:14:08.979481: step 46800, loss 4.08179, acc 0.963462
2019-04-26T02:14:13.091404: step 46810, loss 4.06752, acc 0.976923
2019-04-26T02:14:17.247214: step 46820, loss 4.07944, acc 0.969231
2019-04-26T02:14:21.433976: step 46830, loss 4.05882, acc 0.976923
2019-04-26T02:14:25.547130: step 46840, loss 4.07779, acc 0.978846
2019-04-26T02:14:29.700300: step 46850, loss 4.06986, acc 0.975
2019-04-26T02:14:33.923268: step 46860, loss 4.05985, acc 0.984615
2019-04-26T02:14:38.036512: step 46870, loss 4.05391, acc 0.986538
2019-04-26T02:14:42.178605: step 46880, loss 4.07714, acc 0.963462
2019-04-26T02:14:46.396733: step 46890, loss 4.0631, acc 0.978846
2019-04-26T02:14:50.500475: step 46900, loss 4.08714, acc 0.967308
2019-04-26T02:14:54.654482: step 46910, loss 4.05483, acc 0.984615
2019-04-26T02:14:58.856354: step 46920, loss 4.069, acc 0.973077
2019-04-26T02:15:03.142633: step 46930, loss 4.06972, acc 0.976923
2019-04-26T02:15:07.249466: step 46940, loss 4.05994, acc 0.975
2019-04-26T02:15:11.319727: step 46950, loss 4.06676, acc 0.973077
2019-04-26T02:15:15.554056: step 46960, loss 4.03903, acc 0.984615
2019-04-26T02:15:19.676826: step 46970, loss 4.06529, acc 0.967308
2019-04-26T02:15:23.788575: step 46980, loss 4.05646, acc 0.975
2019-04-26T02:15:28.013556: step 46990, loss 4.06142, acc 0.976923
2019-04-26T02:15:32.109990: step 47000, loss 4.03684, acc 0.990385

Evaluation:
2019-04-26T02:16:02.577859: step 47000, loss 4.47043, acc 0.935977
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.87396%
macro-averaged Recall = 0.874473%
macro-averaged F1-score = 0.868623%, Best = 0.884681%

2019-04-26T02:16:06.858702: step 47010, loss 4.04046, acc 0.980769
2019-04-26T02:16:11.204316: step 47020, loss 4.05, acc 0.982692
2019-04-26T02:16:15.394732: step 47030, loss 4.04904, acc 0.980769
2019-04-26T02:16:19.585847: step 47040, loss 4.06128, acc 0.969231
2019-04-26T02:16:23.634436: step 47050, loss 4.04887, acc 0.980769
2019-04-26T02:16:27.788880: step 47060, loss 4.06831, acc 0.971154
2019-04-26T02:16:31.997992: step 47070, loss 4.05908, acc 0.978846
2019-04-26T02:16:36.073239: step 47080, loss 4.05269, acc 0.971154
2019-04-26T02:16:40.235272: step 47090, loss 4.03134, acc 0.988462
2019-04-26T02:16:44.445590: step 47100, loss 4.05603, acc 0.978846
2019-04-26T02:16:48.518862: step 47110, loss 4.05696, acc 0.973077
2019-04-26T02:16:52.653755: step 47120, loss 4.06028, acc 0.975
2019-04-26T02:16:56.837117: step 47130, loss 4.0458, acc 0.971154
2019-04-26T02:17:00.931428: step 47140, loss 4.04024, acc 0.986538
2019-04-26T02:17:05.104866: step 47150, loss 4.04619, acc 0.976923
2019-04-26T02:17:09.708226: step 47160, loss 4.02856, acc 0.980769
2019-04-26T02:17:13.961378: step 47170, loss 4.04331, acc 0.978846
2019-04-26T02:17:18.135637: step 47180, loss 4.02725, acc 0.984615
2019-04-26T02:17:22.302258: step 47190, loss 4.04898, acc 0.975
2019-04-26T02:17:26.395984: step 47200, loss 4.0294, acc 0.980769
2019-04-26T02:17:30.698961: step 47210, loss 4.03975, acc 0.978846
2019-04-26T02:17:34.815412: step 47220, loss 4.04587, acc 0.976923
2019-04-26T02:17:38.978052: step 47230, loss 4.02238, acc 0.982692
2019-04-26T02:17:43.195085: step 47240, loss 4.02384, acc 0.984615
2019-04-26T02:17:47.263702: step 47250, loss 4.04215, acc 0.973077
2019-04-26T02:17:51.384324: step 47260, loss 4.04176, acc 0.978846
2019-04-26T02:17:55.559990: step 47270, loss 4.02496, acc 0.984615
2019-04-26T02:17:59.752762: step 47280, loss 4.03223, acc 0.980769
2019-04-26T02:18:03.843420: step 47290, loss 4.02407, acc 0.980769
2019-04-26T02:18:08.110806: step 47300, loss 4.03513, acc 0.976923
2019-04-26T02:18:12.158034: step 47310, loss 4.04194, acc 0.976923
2019-04-26T02:18:16.320722: step 47320, loss 4.03064, acc 0.978846
2019-04-26T02:18:20.531378: step 47330, loss 4.0367, acc 0.971154
2019-04-26T02:18:24.842529: step 47340, loss 4.0183, acc 0.986538
2019-04-26T02:18:29.013427: step 47350, loss 4.01338, acc 0.986538
2019-04-26T02:18:33.085560: step 47360, loss 4.01849, acc 0.984615
2019-04-26T02:18:37.275734: step 47370, loss 4.02913, acc 0.978846
2019-04-26T02:18:41.377408: step 47380, loss 4.02815, acc 0.978846
2019-04-26T02:18:45.504802: step 47390, loss 4.01394, acc 0.982692
2019-04-26T02:18:49.723102: step 47400, loss 4.02385, acc 0.975
2019-04-26T02:18:54.063036: step 47410, loss 4.02374, acc 0.982692
2019-04-26T02:18:58.407928: step 47420, loss 4.01698, acc 0.975
2019-04-26T02:19:02.506927: step 47430, loss 4.01939, acc 0.978846
2019-04-26T02:19:06.603082: step 47440, loss 4.01751, acc 0.984615
2019-04-26T02:19:10.836067: step 47450, loss 4.02192, acc 0.973077
2019-04-26T02:19:14.919827: step 47460, loss 4.05195, acc 0.965385
2019-04-26T02:19:19.055568: step 47470, loss 4.03823, acc 0.976923
2019-04-26T02:19:23.252598: step 47480, loss 4.02694, acc 0.975
2019-04-26T02:19:27.374064: step 47490, loss 4.0321, acc 0.973077
2019-04-26T02:19:31.479620: step 47500, loss 3.99888, acc 0.988462
2019-04-26T02:19:35.708507: step 47510, loss 4.01443, acc 0.978846
2019-04-26T02:19:40.071469: step 47520, loss 4.02158, acc 0.976923
2019-04-26T02:19:44.190576: step 47530, loss 4.01733, acc 0.980769
2019-04-26T02:19:48.352530: step 47540, loss 3.99347, acc 0.986538
2019-04-26T02:19:52.486710: step 47550, loss 4.00681, acc 0.978846
2019-04-26T02:19:56.590994: step 47560, loss 3.98957, acc 0.988462
2019-04-26T02:20:00.746546: step 47570, loss 4.01322, acc 0.976923
2019-04-26T02:20:04.978210: step 47580, loss 4.00686, acc 0.978846
2019-04-26T02:20:09.048575: step 47590, loss 4.01656, acc 0.973077
2019-04-26T02:20:13.179325: step 47600, loss 3.99333, acc 0.984615
2019-04-26T02:20:17.384194: step 47610, loss 4.01912, acc 0.976923
2019-04-26T02:20:21.490667: step 47620, loss 3.99011, acc 0.990385
2019-04-26T02:20:25.648982: step 47630, loss 3.9921, acc 0.988462
2019-04-26T02:20:29.859642: step 47640, loss 4.01103, acc 0.971154
2019-04-26T02:20:33.937836: step 47650, loss 4.00853, acc 0.971154
2019-04-26T02:20:38.154127: step 47660, loss 4.00048, acc 0.971154
2019-04-26T02:20:42.351537: step 47670, loss 3.99554, acc 0.984615
2019-04-26T02:20:46.445603: step 47680, loss 4.0072, acc 0.967308
2019-04-26T02:20:50.602568: step 47690, loss 3.98697, acc 0.986538
2019-04-26T02:20:54.809328: step 47700, loss 4.0119, acc 0.969231
2019-04-26T02:20:58.920336: step 47710, loss 3.99429, acc 0.978846
2019-04-26T02:21:03.087026: step 47720, loss 4.01458, acc 0.975
2019-04-26T02:21:07.362671: step 47730, loss 3.99831, acc 0.976923
2019-04-26T02:21:11.567087: step 47740, loss 3.9956, acc 0.971154
2019-04-26T02:21:15.701812: step 47750, loss 3.99364, acc 0.978846
2019-04-26T02:21:19.822959: step 47760, loss 4.00575, acc 0.980769
2019-04-26T02:21:24.059047: step 47770, loss 3.99098, acc 0.976923
2019-04-26T02:21:28.141150: step 47780, loss 3.9819, acc 0.984615
2019-04-26T02:21:32.221005: step 47790, loss 3.97754, acc 0.984615
2019-04-26T02:21:36.465974: step 47800, loss 3.9827, acc 0.982692
2019-04-26T02:21:40.560146: step 47810, loss 3.99107, acc 0.973077
2019-04-26T02:21:44.917548: step 47820, loss 3.99082, acc 0.975
2019-04-26T02:21:49.183554: step 47830, loss 3.99204, acc 0.971154
2019-04-26T02:21:53.282257: step 47840, loss 3.97806, acc 0.984615
2019-04-26T02:21:57.401257: step 47850, loss 3.98114, acc 0.978846
2019-04-26T02:22:01.565544: step 47860, loss 3.98625, acc 0.978846
2019-04-26T02:22:05.706210: step 47870, loss 4.00199, acc 0.971154
2019-04-26T02:22:09.799395: step 47880, loss 3.98289, acc 0.978846
2019-04-26T02:22:14.002799: step 47890, loss 3.97192, acc 0.982692
2019-04-26T02:22:18.132494: step 47900, loss 3.99747, acc 0.978846
2019-04-26T02:22:22.221907: step 47910, loss 3.98202, acc 0.978846
2019-04-26T02:22:26.394788: step 47920, loss 3.98912, acc 0.971154
2019-04-26T02:22:30.528790: step 47930, loss 3.98829, acc 0.976923
2019-04-26T02:22:34.629164: step 47940, loss 3.98553, acc 0.980769
2019-04-26T02:22:38.824018: step 47950, loss 3.98089, acc 0.976923
2019-04-26T02:22:42.958079: step 47960, loss 3.99064, acc 0.969231
2019-04-26T02:22:47.032013: step 47970, loss 4.00375, acc 0.971154
2019-04-26T02:22:51.182492: step 47980, loss 3.9668, acc 0.984615
2019-04-26T02:22:55.322646: step 47990, loss 3.95474, acc 0.994231
2019-04-26T02:22:59.418803: step 48000, loss 3.9972, acc 0.963462

Evaluation:
2019-04-26T02:23:30.024268: step 48000, loss 4.35034, acc 0.936545
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.884354%
macro-averaged Recall = 0.868345%
macro-averaged F1-score = 0.873599%, Best = 0.884681%

2019-04-26T02:23:34.401943: step 48010, loss 3.98478, acc 0.971154
2019-04-26T02:23:38.713282: step 48020, loss 3.9791, acc 0.975
2019-04-26T02:23:42.853272: step 48030, loss 3.99495, acc 0.969231
2019-04-26T02:23:47.077818: step 48040, loss 4.00611, acc 0.959615
2019-04-26T02:23:51.204785: step 48050, loss 3.97875, acc 0.973077
2019-04-26T02:23:55.298962: step 48060, loss 3.98253, acc 0.967308
2019-04-26T02:23:59.448340: step 48070, loss 3.97571, acc 0.980769
2019-04-26T02:24:03.647975: step 48080, loss 3.97212, acc 0.973077
2019-04-26T02:24:07.882491: step 48090, loss 3.9718, acc 0.975
2019-04-26T02:24:12.080185: step 48100, loss 3.96769, acc 0.976923
2019-04-26T02:24:16.315596: step 48110, loss 3.99511, acc 0.971154
2019-04-26T02:24:20.495233: step 48120, loss 3.9663, acc 0.978846
2019-04-26T02:24:24.725067: step 48130, loss 3.9708, acc 0.980769
2019-04-26T02:24:28.880797: step 48140, loss 3.98828, acc 0.975
2019-04-26T02:24:32.981503: step 48150, loss 3.96969, acc 0.975
2019-04-26T02:24:37.175063: step 48160, loss 3.98948, acc 0.963462
2019-04-26T02:24:41.352884: step 48170, loss 3.98867, acc 0.965385
2019-04-26T02:24:45.440632: step 48180, loss 3.95091, acc 0.982692
2019-04-26T02:24:49.627257: step 48190, loss 3.98351, acc 0.967308
2019-04-26T02:24:53.805768: step 48200, loss 3.95239, acc 0.982692
2019-04-26T02:24:57.950638: step 48210, loss 3.95488, acc 0.975
2019-04-26T02:25:02.089510: step 48220, loss 3.94787, acc 0.980769
2019-04-26T02:25:06.232387: step 48230, loss 3.96427, acc 0.973077
2019-04-26T02:25:10.382441: step 48240, loss 3.94954, acc 0.980769
2019-04-26T02:25:14.540021: step 48250, loss 3.95921, acc 0.984615
2019-04-26T02:25:18.739670: step 48260, loss 3.95624, acc 0.980769
2019-04-26T02:25:22.881543: step 48270, loss 3.98749, acc 0.957692
2019-04-26T02:25:27.173652: step 48280, loss 3.9905, acc 0.965385
2019-04-26T02:25:31.339744: step 48290, loss 3.97426, acc 0.967308
2019-04-26T02:25:35.494979: step 48300, loss 3.97924, acc 0.969231
2019-04-26T02:25:39.560298: step 48310, loss 3.96488, acc 0.976923
2019-04-26T02:25:43.714454: step 48320, loss 3.96856, acc 0.969231
2019-04-26T02:25:47.914849: step 48330, loss 3.96184, acc 0.973077
2019-04-26T02:25:52.011126: step 48340, loss 3.96164, acc 0.971154
2019-04-26T02:25:56.606025: step 48350, loss 3.9513, acc 0.976923
2019-04-26T02:26:00.728439: step 48360, loss 3.98447, acc 0.957692
2019-04-26T02:26:04.791072: step 48370, loss 3.94578, acc 0.982692
2019-04-26T02:26:09.028383: step 48380, loss 3.93953, acc 0.986538
2019-04-26T02:26:13.142171: step 48390, loss 3.95732, acc 0.971154
2019-04-26T02:26:17.270930: step 48400, loss 3.94164, acc 0.976923
2019-04-26T02:26:21.486244: step 48410, loss 3.9573, acc 0.965385
2019-04-26T02:26:25.581633: step 48420, loss 3.95842, acc 0.971154
2019-04-26T02:26:29.647999: step 48430, loss 3.93829, acc 0.982692
2019-04-26T02:26:33.853704: step 48440, loss 3.94611, acc 0.971154
2019-04-26T02:26:37.927584: step 48450, loss 3.93755, acc 0.976923
2019-04-26T02:26:42.139942: step 48460, loss 3.93286, acc 0.982692
2019-04-26T02:26:46.286197: step 48470, loss 3.94333, acc 0.976923
2019-04-26T02:26:50.404167: step 48480, loss 3.91734, acc 0.990385
2019-04-26T02:26:54.515937: step 48490, loss 3.94542, acc 0.976923
2019-04-26T02:26:58.696047: step 48500, loss 3.94233, acc 0.978846
2019-04-26T02:27:02.797509: step 48510, loss 3.93995, acc 0.978846
2019-04-26T02:27:06.947982: step 48520, loss 3.96047, acc 0.971154
2019-04-26T02:27:11.127159: step 48530, loss 3.9393, acc 0.973077
2019-04-26T02:27:15.243911: step 48540, loss 3.94665, acc 0.969231
2019-04-26T02:27:19.823086: step 48550, loss 3.92343, acc 0.982692
2019-04-26T02:27:23.922178: step 48560, loss 3.93669, acc 0.980769
2019-04-26T02:27:28.045790: step 48570, loss 3.93681, acc 0.971154
2019-04-26T02:27:32.216660: step 48580, loss 3.92232, acc 0.980769
2019-04-26T02:27:36.377110: step 48590, loss 3.91882, acc 0.980769
2019-04-26T02:27:40.493309: step 48600, loss 3.9276, acc 0.975
2019-04-26T02:27:44.676088: step 48610, loss 3.9452, acc 0.978846
2019-04-26T02:27:48.782617: step 48620, loss 3.92184, acc 0.982692
2019-04-26T02:27:52.887687: step 48630, loss 3.93138, acc 0.978846
2019-04-26T02:27:57.072420: step 48640, loss 3.9404, acc 0.982692
2019-04-26T02:28:01.172270: step 48650, loss 3.91124, acc 0.984615
2019-04-26T02:28:05.292894: step 48660, loss 3.92317, acc 0.980769
2019-04-26T02:28:09.544363: step 48670, loss 3.9036, acc 0.986538
2019-04-26T02:28:13.635869: step 48680, loss 3.91684, acc 0.984615
2019-04-26T02:28:17.779831: step 48690, loss 3.93573, acc 0.973077
2019-04-26T02:28:21.946308: step 48700, loss 3.90746, acc 0.984615
2019-04-26T02:28:26.055274: step 48710, loss 3.91893, acc 0.971154
2019-04-26T02:28:30.196155: step 48720, loss 3.92104, acc 0.976923
2019-04-26T02:28:34.416856: step 48730, loss 3.91303, acc 0.982692
2019-04-26T02:28:38.905742: step 48740, loss 3.92115, acc 0.976923
2019-04-26T02:28:43.499056: step 48750, loss 3.90857, acc 0.986538
2019-04-26T02:28:47.823550: step 48760, loss 3.90893, acc 0.980769
2019-04-26T02:28:52.185779: step 48770, loss 3.90453, acc 0.982692
2019-04-26T02:28:56.340823: step 48780, loss 3.9421, acc 0.971154
2019-04-26T02:29:00.552581: step 48790, loss 3.92261, acc 0.980769
2019-04-26T02:29:04.955773: step 48800, loss 3.90212, acc 0.984615
2019-04-26T02:29:09.096191: step 48810, loss 3.91137, acc 0.982692
2019-04-26T02:29:13.258607: step 48820, loss 3.90212, acc 0.980769
2019-04-26T02:29:17.395265: step 48830, loss 3.91395, acc 0.978846
2019-04-26T02:29:21.518094: step 48840, loss 3.92539, acc 0.973077
2019-04-26T02:29:25.650242: step 48850, loss 3.92252, acc 0.980769
2019-04-26T02:29:29.825382: step 48860, loss 3.90816, acc 0.978846
2019-04-26T02:29:33.916533: step 48870, loss 3.91469, acc 0.969231
2019-04-26T02:29:38.066953: step 48880, loss 3.90664, acc 0.982692
2019-04-26T02:29:42.230532: step 48890, loss 3.89469, acc 0.980769
2019-04-26T02:29:46.255003: step 48900, loss 3.88799, acc 0.984615
2019-04-26T02:29:50.429970: step 48910, loss 3.89994, acc 0.984615
2019-04-26T02:29:54.630867: step 48920, loss 3.9039, acc 0.978846
2019-04-26T02:29:58.766345: step 48930, loss 3.88452, acc 0.990385
2019-04-26T02:30:02.932177: step 48940, loss 3.89352, acc 0.984615
2019-04-26T02:30:07.171662: step 48950, loss 3.89282, acc 0.980769
2019-04-26T02:30:11.286023: step 48960, loss 3.9151, acc 0.971154
2019-04-26T02:30:15.439498: step 48970, loss 3.91723, acc 0.955769
2019-04-26T02:30:19.636477: step 48980, loss 3.88639, acc 0.982692
2019-04-26T02:30:23.763558: step 48990, loss 3.89024, acc 0.986538
2019-04-26T02:30:27.973683: step 49000, loss 3.88855, acc 0.982692

Evaluation:
2019-04-26T02:30:57.384662: step 49000, loss 4.33783, acc 0.935005
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.870966%
macro-averaged Recall = 0.88491%
macro-averaged F1-score = 0.875475%, Best = 0.884681%

2019-04-26T02:31:01.692749: step 49010, loss 3.92962, acc 0.973077
2019-04-26T02:31:05.801929: step 49020, loss 3.89302, acc 0.976923
2019-04-26T02:31:09.907814: step 49030, loss 3.89329, acc 0.978846
2019-04-26T02:31:14.151087: step 49040, loss 3.92374, acc 0.963462
2019-04-26T02:31:18.291187: step 49050, loss 3.90306, acc 0.975
2019-04-26T02:31:22.439915: step 49060, loss 3.88172, acc 0.988462
2019-04-26T02:31:26.708487: step 49070, loss 3.87797, acc 0.986538
2019-04-26T02:31:30.842292: step 49080, loss 3.88758, acc 0.975
2019-04-26T02:31:34.942124: step 49090, loss 3.88788, acc 0.980769
2019-04-26T02:31:39.149718: step 49100, loss 3.89625, acc 0.967308
2019-04-26T02:31:43.239159: step 49110, loss 3.89388, acc 0.978846
2019-04-26T02:31:47.326257: step 49120, loss 3.90092, acc 0.978846
2019-04-26T02:31:51.525648: step 49130, loss 3.88997, acc 0.969231
2019-04-26T02:31:55.628605: step 49140, loss 3.87702, acc 0.980769
2019-04-26T02:31:59.816758: step 49150, loss 3.90051, acc 0.971154
2019-04-26T02:32:04.049723: step 49160, loss 3.88736, acc 0.976923
2019-04-26T02:32:08.139933: step 49170, loss 3.87655, acc 0.984615
2019-04-26T02:32:12.371634: step 49180, loss 3.87264, acc 0.986538
2019-04-26T02:32:16.886734: step 49190, loss 3.88627, acc 0.975
2019-04-26T02:32:20.984449: step 49200, loss 3.89698, acc 0.971154
2019-04-26T02:32:25.164296: step 49210, loss 3.87187, acc 0.986538
2019-04-26T02:32:29.272572: step 49220, loss 3.88958, acc 0.973077
2019-04-26T02:32:33.367577: step 49230, loss 3.89778, acc 0.969231
2019-04-26T02:32:37.581635: step 49240, loss 3.89544, acc 0.969231
2019-04-26T02:32:41.681417: step 49250, loss 3.87143, acc 0.980769
2019-04-26T02:32:45.785532: step 49260, loss 3.87126, acc 0.976923
2019-04-26T02:32:49.990325: step 49270, loss 3.88167, acc 0.975
2019-04-26T02:32:54.134700: step 49280, loss 3.88647, acc 0.975
2019-04-26T02:32:58.233088: step 49290, loss 3.87747, acc 0.976923
2019-04-26T02:33:02.283973: step 49300, loss 3.86026, acc 0.982692
2019-04-26T02:33:06.459158: step 49310, loss 3.86693, acc 0.982692
2019-04-26T02:33:10.673925: step 49320, loss 3.88049, acc 0.975
2019-04-26T02:33:14.795899: step 49330, loss 3.88079, acc 0.975
2019-04-26T02:33:18.963306: step 49340, loss 3.86728, acc 0.980769
2019-04-26T02:33:23.132969: step 49350, loss 3.86492, acc 0.975
2019-04-26T02:33:27.312105: step 49360, loss 3.86401, acc 0.980769
2019-04-26T02:33:31.548208: step 49370, loss 3.86824, acc 0.978846
2019-04-26T02:33:35.683911: step 49380, loss 3.87722, acc 0.967308
2019-04-26T02:33:39.786918: step 49390, loss 3.86928, acc 0.978846
2019-04-26T02:33:43.995305: step 49400, loss 3.87132, acc 0.975
2019-04-26T02:33:48.140700: step 49410, loss 3.89107, acc 0.967308
2019-04-26T02:33:52.228150: step 49420, loss 3.8727, acc 0.971154
2019-04-26T02:33:56.451387: step 49430, loss 3.85682, acc 0.980769
2019-04-26T02:34:00.580856: step 49440, loss 3.8623, acc 0.980769
2019-04-26T02:34:04.697194: step 49450, loss 3.87154, acc 0.975
2019-04-26T02:34:08.888947: step 49460, loss 3.85179, acc 0.982692
2019-04-26T02:34:13.057399: step 49470, loss 3.87469, acc 0.971154
2019-04-26T02:34:17.170021: step 49480, loss 3.86996, acc 0.973077
2019-04-26T02:34:21.542324: step 49490, loss 3.86391, acc 0.996154
2019-04-26T02:34:25.677640: step 49500, loss 3.87557, acc 0.973077
2019-04-26T02:34:29.895818: step 49510, loss 3.86687, acc 0.978846
2019-04-26T02:34:34.030073: step 49520, loss 3.86557, acc 0.973077
2019-04-26T02:34:38.182951: step 49530, loss 3.85621, acc 0.975
2019-04-26T02:34:42.553581: step 49540, loss 3.85656, acc 0.978846
2019-04-26T02:34:46.767438: step 49550, loss 3.87255, acc 0.973077
2019-04-26T02:34:50.869476: step 49560, loss 3.83864, acc 0.984615
2019-04-26T02:34:54.991594: step 49570, loss 3.85147, acc 0.978846
2019-04-26T02:34:59.156326: step 49580, loss 3.84883, acc 0.978846
2019-04-26T02:35:03.286174: step 49590, loss 3.85833, acc 0.973077
2019-04-26T02:35:07.377697: step 49600, loss 3.8591, acc 0.980769
2019-04-26T02:35:11.556232: step 49610, loss 3.83333, acc 0.988462
2019-04-26T02:35:15.672730: step 49620, loss 3.85081, acc 0.976923
2019-04-26T02:35:19.826667: step 49630, loss 3.85531, acc 0.973077
2019-04-26T02:35:24.011456: step 49640, loss 3.86189, acc 0.971154
2019-04-26T02:35:28.144010: step 49650, loss 3.84839, acc 0.975
2019-04-26T02:35:32.287267: step 49660, loss 3.83667, acc 0.984615
2019-04-26T02:35:36.464097: step 49670, loss 3.83925, acc 0.984615
