
================ Hyper-parameters ================

TRAIN_PATH=./data/update_20190419/train
DEV_PATH=./data/update_20190419/dev
TEST_PATH=./data/update_20190419/test
TRAIN_FEATURES_PATH=./data/update_20190419/
DEV_FEATURES_PATH=./data/update_20190419/
TEST_FEATURES_PATH=./data/update_20190419/
MAX_SENTENCE_LENGTH=100
EMBEDDINGS=None
EMBEDDING_SIZE=300
POS_EMBEDDING_SIZE=50
EMB_DROPOUT_KEEP_PROB=0.7
HIDDEN_SIZE=300
RNN_DROPOUT_KEEP_PROB=0.7
NUM_HEADS=4
ATTENTION_SIZE=50
DESC=
DROPOUT_KEEP_PROB=0.5
L2_REG_LAMBDA=1e-05
BATCH_SIZE=520
TEST_BATCH_SIZE=256
NUM_EPOCHS=100
DISPLAY_EVERY=10
EVALUATE_EVERY=1000
NUM_CHECKPOINTS=5
LEARNING_RATE=1.0
DECAY_RATE=0.9
ALLOW_SOFT_PLACEMENT=False
LOG_DEVICE_PLACEMENT=False
GPU_ALLOW_GROWTH=True
CHECKPOINT_DIR=None

==================================================

2019-04-22T16:17:58.351699: step 10, loss 16.4272, acc 0.0923077
2019-04-22T20:58:17.731451: step 44210, loss 5.51766, acc 0.973077
2019-04-22T20:58:21.381000: step 44220, loss 5.54021, acc 0.942308
2019-04-22T20:58:25.058720: step 44230, loss 5.55722, acc 0.942308
2019-04-22T20:58:28.711974: step 44240, loss 5.52596, acc 0.95
2019-04-22T20:58:32.382025: step 44250, loss 5.51738, acc 0.95
2019-04-22T20:58:36.022379: step 44260, loss 5.55924, acc 0.940385
2019-04-22T20:58:39.698386: step 44270, loss 5.54459, acc 0.953846
2019-04-22T20:58:43.402288: step 44280, loss 5.5162, acc 0.948077
2019-04-22T20:58:47.075497: step 44290, loss 5.50804, acc 0.959615
2019-04-22T20:58:50.730220: step 44300, loss 5.52725, acc 0.951923
2019-04-22T20:58:54.524214: step 44310, loss 5.50708, acc 0.955769
2019-04-22T20:58:58.122866: step 44320, loss 5.52023, acc 0.944231
2019-04-22T20:59:01.737841: step 44330, loss 5.49914, acc 0.967308
2019-04-22T20:59:05.379209: step 44340, loss 5.49722, acc 0.961538
2019-04-22T20:59:08.985413: step 44350, loss 5.54953, acc 0.946154
2019-04-22T20:59:12.619521: step 44360, loss 5.4998, acc 0.953846
2019-04-22T20:59:16.297412: step 44370, loss 5.51885, acc 0.948077
2019-04-22T20:59:19.936286: step 44380, loss 5.50354, acc 0.946154
2019-04-22T20:59:23.591789: step 44390, loss 5.4969, acc 0.953846
2019-04-22T20:59:27.227727: step 44400, loss 5.49691, acc 0.955769
2019-04-22T20:59:30.899667: step 44410, loss 5.54891, acc 0.936538
2019-04-22T20:59:34.552636: step 44420, loss 5.51573, acc 0.936538
2019-04-22T20:59:38.215772: step 44430, loss 5.52912, acc 0.946154
2019-04-22T20:59:41.820674: step 44440, loss 5.52537, acc 0.946154
2019-04-22T20:59:45.498682: step 44450, loss 5.54984, acc 0.932692
2019-04-22T20:59:49.147403: step 44460, loss 5.49713, acc 0.95
2019-04-22T20:59:52.838180: step 44470, loss 5.50453, acc 0.961538
2019-04-22T20:59:56.462018: step 44480, loss 5.53135, acc 0.930769
2019-04-22T21:00:00.091411: step 44490, loss 5.48992, acc 0.955769
2019-04-22T21:00:03.722723: step 44500, loss 5.51086, acc 0.948077
2019-04-22T21:00:07.403685: step 44510, loss 5.54549, acc 0.938462
2019-04-22T21:00:11.108340: step 44520, loss 5.50609, acc 0.957692
2019-04-22T21:00:14.765537: step 44530, loss 5.52091, acc 0.944231
2019-04-22T21:00:18.457171: step 44540, loss 5.48244, acc 0.959615
2019-04-22T21:00:22.093062: step 44550, loss 5.49352, acc 0.948077
2019-04-22T21:00:25.783432: step 44560, loss 5.46479, acc 0.963462
2019-04-22T21:00:29.425497: step 44570, loss 5.49398, acc 0.940385
2019-04-22T21:00:33.057870: step 44580, loss 5.50113, acc 0.940385
2019-04-22T21:00:36.716978: step 44590, loss 5.51889, acc 0.934615
2019-04-22T21:00:40.348155: step 44600, loss 5.52081, acc 0.940385
2019-04-22T21:00:44.048788: step 44610, loss 5.46803, acc 0.953846
2019-04-22T21:00:47.684382: step 44620, loss 5.50352, acc 0.95
2019-04-22T21:00:51.331681: step 44630, loss 5.4973, acc 0.940385
2019-04-22T21:00:54.996342: step 44640, loss 5.46558, acc 0.953846
2019-04-22T21:00:58.648444: step 44650, loss 5.52744, acc 0.925
2019-04-22T21:01:02.317087: step 44660, loss 5.51447, acc 0.930769
2019-04-22T21:01:06.014582: step 44670, loss 5.49434, acc 0.944231
2019-04-22T21:01:09.641940: step 44680, loss 5.53623, acc 0.921154
2019-04-22T21:01:13.313196: step 44690, loss 5.51891, acc 0.946154
2019-04-22T21:01:16.989308: step 44700, loss 5.53228, acc 0.923077
2019-04-22T21:01:20.657359: step 44710, loss 5.47554, acc 0.957692
2019-04-22T21:01:24.300642: step 44720, loss 5.531, acc 0.936538
2019-04-22T21:01:27.940110: step 44730, loss 5.46997, acc 0.951923
2019-04-22T21:01:31.551504: step 44740, loss 5.48723, acc 0.95
2019-04-22T21:01:35.100819: step 44750, loss 5.48111, acc 0.953846
2019-04-22T21:01:38.756028: step 44760, loss 5.47884, acc 0.951923
2019-04-22T21:01:42.375364: step 44770, loss 5.48016, acc 0.942308
2019-04-22T21:01:46.073446: step 44780, loss 5.48406, acc 0.942308
2019-04-22T21:01:49.731639: step 44790, loss 5.4399, acc 0.967308
2019-04-22T21:01:53.356343: step 44800, loss 5.46381, acc 0.955769
2019-04-22T21:01:57.014005: step 44810, loss 5.44424, acc 0.963462
2019-04-22T21:02:00.574084: step 44820, loss 5.49031, acc 0.928846
2019-04-22T21:02:04.199130: step 44830, loss 5.49232, acc 0.936538
2019-04-22T21:02:07.874127: step 44840, loss 5.47415, acc 0.95
2019-04-22T21:02:11.517467: step 44850, loss 5.47785, acc 0.934615
2019-04-22T21:02:15.171134: step 44860, loss 5.46624, acc 0.957692
2019-04-22T21:02:18.822438: step 44870, loss 5.45946, acc 0.948077
2019-04-22T21:02:22.450919: step 44880, loss 5.45295, acc 0.953846
2019-04-22T21:02:26.086430: step 44890, loss 5.46036, acc 0.953846
2019-04-22T21:02:29.700516: step 44900, loss 5.45696, acc 0.959615
2019-04-22T21:02:33.388670: step 44910, loss 5.49494, acc 0.936538
2019-04-22T21:02:37.047356: step 44920, loss 5.52828, acc 0.930769
2019-04-22T21:02:40.635369: step 44930, loss 5.48421, acc 0.934615
2019-04-22T21:02:44.339002: step 44940, loss 5.47619, acc 0.944231
2019-04-22T21:02:48.065971: step 44950, loss 5.43377, acc 0.971154
2019-04-22T21:02:51.781087: step 44960, loss 5.47014, acc 0.944231
2019-04-22T21:02:55.423590: step 44970, loss 5.45641, acc 0.948077
2019-04-22T21:02:59.080277: step 44980, loss 5.46885, acc 0.934615
2019-04-22T21:03:02.826086: step 44990, loss 5.45632, acc 0.942308
2019-04-22T21:03:06.431597: step 45000, loss 5.44908, acc 0.946154

Evaluation:
2019-04-22T21:03:18.955169: step 45000, loss 5.5686, acc 0.903602
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.899298%
macro-averaged Recall = 0.898147%
macro-averaged F1-score = 0.897673%, Best = 0.897673%

2019-04-22T21:03:25.886586: step 45010, loss 5.4191, acc 0.955769
2019-04-22T21:03:29.545992: step 45020, loss 5.5244, acc 0.913462
2019-04-22T21:03:33.237008: step 45030, loss 5.43882, acc 0.95
2019-04-22T21:03:36.900228: step 45040, loss 5.4906, acc 0.940385
2019-04-22T21:03:40.581561: step 45050, loss 5.43514, acc 0.953846
2019-04-22T21:03:44.173447: step 45060, loss 5.45805, acc 0.945355
2019-04-22T21:03:48.041176: step 45070, loss 5.43239, acc 0.948077
2019-04-22T21:03:51.639688: step 45080, loss 5.46067, acc 0.946154
2019-04-22T21:03:55.275991: step 45090, loss 5.42892, acc 0.948077
2019-04-22T21:03:58.905381: step 45100, loss 5.43057, acc 0.957692
2019-04-22T21:04:02.567182: step 45110, loss 5.45326, acc 0.951923
2019-04-22T21:04:06.197316: step 45120, loss 5.41312, acc 0.957692
2019-04-22T21:04:09.845682: step 45130, loss 5.43975, acc 0.940385
2019-04-22T21:04:13.485766: step 45140, loss 5.42656, acc 0.965385
2019-04-22T21:04:17.141393: step 45150, loss 5.4291, acc 0.957692
2019-04-22T21:04:20.801480: step 45160, loss 5.44199, acc 0.946154
2019-04-22T21:04:24.471978: step 45170, loss 5.43682, acc 0.959615
2019-04-22T21:04:28.130036: step 45180, loss 5.44561, acc 0.940385
2019-04-22T21:04:31.775135: step 45190, loss 5.42797, acc 0.946154
2019-04-22T21:04:35.458423: step 45200, loss 5.41961, acc 0.961538
2019-04-22T21:04:39.103555: step 45210, loss 5.3924, acc 0.965385
2019-04-22T21:04:42.754482: step 45220, loss 5.40504, acc 0.967308
2019-04-22T21:04:46.440513: step 45230, loss 5.42921, acc 0.944231
2019-04-22T21:04:50.069083: step 45240, loss 5.39951, acc 0.961538
2019-04-22T21:04:53.689082: step 45250, loss 5.45963, acc 0.938462
2019-04-22T21:04:57.313562: step 45260, loss 5.39085, acc 0.955769
2019-04-22T21:05:00.960484: step 45270, loss 5.39835, acc 0.969231
2019-04-22T21:05:04.637233: step 45280, loss 5.42629, acc 0.934615
2019-04-22T21:05:08.280601: step 45290, loss 5.39838, acc 0.961538
2019-04-22T21:05:11.864790: step 45300, loss 5.4121, acc 0.95
2019-04-22T21:05:15.516130: step 45310, loss 5.42805, acc 0.942308
2019-04-22T21:05:19.148776: step 45320, loss 5.40469, acc 0.959615
2019-04-22T21:05:22.861698: step 45330, loss 5.39676, acc 0.951923
2019-04-22T21:05:26.521758: step 45340, loss 5.41513, acc 0.936538
2019-04-22T21:05:30.151448: step 45350, loss 5.41732, acc 0.959615
2019-04-22T21:05:33.830301: step 45360, loss 5.43627, acc 0.940385
2019-04-22T21:05:37.463854: step 45370, loss 5.41758, acc 0.942308
2019-04-22T21:05:41.111162: step 45380, loss 5.41097, acc 0.953846
2019-04-22T21:05:44.744114: step 45390, loss 5.39867, acc 0.959615
2019-04-22T21:05:48.389416: step 45400, loss 5.45483, acc 0.932692
2019-04-22T21:05:52.006426: step 45410, loss 5.39674, acc 0.957692
2019-04-22T21:05:55.678936: step 45420, loss 5.39511, acc 0.948077
2019-04-22T21:05:59.333650: step 45430, loss 5.4301, acc 0.942308
2019-04-22T21:06:03.008647: step 45440, loss 5.44078, acc 0.926923
2019-04-22T21:06:06.663872: step 45450, loss 5.4138, acc 0.942308
2019-04-22T21:06:10.286082: step 45460, loss 5.39448, acc 0.946154
2019-04-22T21:06:13.939559: step 45470, loss 5.4344, acc 0.928846
2019-04-22T21:06:17.566668: step 45480, loss 5.40143, acc 0.942308
2019-04-22T21:06:21.228724: step 45490, loss 5.40699, acc 0.948077
2019-04-22T21:06:24.869556: step 45500, loss 5.43112, acc 0.940385
2019-04-22T21:06:28.555992: step 45510, loss 5.38099, acc 0.957692
2019-04-22T21:06:32.207109: step 45520, loss 5.40889, acc 0.951923
2019-04-22T21:06:35.874667: step 45530, loss 5.41373, acc 0.940385
2019-04-22T21:06:39.578842: step 45540, loss 5.44151, acc 0.930769
2019-04-22T21:06:43.271172: step 45550, loss 5.43634, acc 0.925
2019-04-22T21:06:46.897951: step 45560, loss 5.39885, acc 0.940385
2019-04-22T21:06:50.559720: step 45570, loss 5.40955, acc 0.957692
2019-04-22T21:06:54.224814: step 45580, loss 5.37221, acc 0.955769
2019-04-22T21:06:57.941118: step 45590, loss 5.3581, acc 0.967308
2019-04-22T21:07:01.550376: step 45600, loss 5.43779, acc 0.938462
2019-04-22T21:07:05.206592: step 45610, loss 5.40182, acc 0.944231
2019-04-22T21:07:08.966744: step 45620, loss 5.39572, acc 0.951923
2019-04-22T21:07:12.571559: step 45630, loss 5.38008, acc 0.942308
2019-04-22T21:07:16.236606: step 45640, loss 5.38269, acc 0.944231
2019-04-22T21:07:19.878740: step 45650, loss 5.39114, acc 0.948077
2019-04-22T21:07:23.548573: step 45660, loss 5.40823, acc 0.934615
2019-04-22T21:07:27.207275: step 45670, loss 5.38436, acc 0.95
2019-04-22T21:07:30.841352: step 45680, loss 5.371, acc 0.963462
2019-04-22T21:07:34.496733: step 45690, loss 5.36544, acc 0.944231
2019-04-22T21:07:38.189022: step 45700, loss 5.35437, acc 0.965385
2019-04-22T21:07:41.896321: step 45710, loss 5.39784, acc 0.938462
2019-04-22T21:07:45.538289: step 45720, loss 5.36935, acc 0.944231
2019-04-22T21:07:49.195269: step 45730, loss 5.37044, acc 0.95
2019-04-22T21:07:52.847461: step 45740, loss 5.38332, acc 0.936538
2019-04-22T21:07:56.492479: step 45750, loss 5.36584, acc 0.944231
2019-04-22T21:08:00.184718: step 45760, loss 5.39025, acc 0.942308
2019-04-22T21:08:03.913461: step 45770, loss 5.38817, acc 0.948077
2019-04-22T21:08:07.568116: step 45780, loss 5.3661, acc 0.95
2019-04-22T21:08:11.206424: step 45790, loss 5.3867, acc 0.944231
2019-04-22T21:08:14.846637: step 45800, loss 5.35943, acc 0.951923
2019-04-22T21:08:18.471017: step 45810, loss 5.36545, acc 0.938462
2019-04-22T21:08:22.292540: step 45820, loss 5.36696, acc 0.953846
2019-04-22T21:08:25.905805: step 45830, loss 5.36254, acc 0.948077
2019-04-22T21:08:29.538868: step 45840, loss 5.33341, acc 0.953846
2019-04-22T21:08:33.171475: step 45850, loss 5.37644, acc 0.95
2019-04-22T21:08:36.819385: step 45860, loss 5.37382, acc 0.95
2019-04-22T21:08:40.486975: step 45870, loss 5.35508, acc 0.951923
2019-04-22T21:08:44.203815: step 45880, loss 5.3516, acc 0.946154
2019-04-22T21:08:47.840161: step 45890, loss 5.35613, acc 0.951923
2019-04-22T21:08:51.444330: step 45900, loss 5.37166, acc 0.930769
2019-04-22T21:08:55.152781: step 45910, loss 5.31299, acc 0.961538
2019-04-22T21:08:58.832811: step 45920, loss 5.35565, acc 0.940385
2019-04-22T21:09:02.475142: step 45930, loss 5.33019, acc 0.961538
2019-04-22T21:09:06.087314: step 45940, loss 5.37716, acc 0.942308
2019-04-22T21:09:09.755135: step 45950, loss 5.37706, acc 0.934615
2019-04-22T21:09:13.461893: step 45960, loss 5.32606, acc 0.959615
2019-04-22T21:09:17.085334: step 45970, loss 5.35896, acc 0.938462
2019-04-22T21:09:20.725962: step 45980, loss 5.3977, acc 0.930769
2019-04-22T21:09:24.317888: step 45990, loss 5.35046, acc 0.942308
2019-04-22T21:09:27.974265: step 46000, loss 5.35551, acc 0.942308

Evaluation:
2019-04-22T21:09:40.779559: step 46000, loss 5.46242, acc 0.903111
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.897495%
macro-averaged Recall = 0.897595%
macro-averaged F1-score = 0.896674%, Best = 0.897673%

2019-04-22T21:09:44.554304: step 46010, loss 5.35381, acc 0.95
2019-04-22T21:09:48.170492: step 46020, loss 5.3563, acc 0.953846
2019-04-22T21:09:51.796712: step 46030, loss 5.29837, acc 0.969231
2019-04-22T21:09:55.418108: step 46040, loss 5.33994, acc 0.946154
2019-04-22T21:09:59.035055: step 46050, loss 5.32294, acc 0.955769
2019-04-22T21:10:02.683594: step 46060, loss 5.34816, acc 0.940385
2019-04-22T21:10:06.319562: step 46070, loss 5.34531, acc 0.932692
2019-04-22T21:10:09.944485: step 46080, loss 5.36111, acc 0.928846
2019-04-22T21:10:13.606518: step 46090, loss 5.34848, acc 0.940385
2019-04-22T21:10:17.305327: step 46100, loss 5.3567, acc 0.940385
2019-04-22T21:10:20.931013: step 46110, loss 5.33227, acc 0.946154
2019-04-22T21:10:24.607622: step 46120, loss 5.32623, acc 0.951923
2019-04-22T21:10:28.275136: step 46130, loss 5.37695, acc 0.925
2019-04-22T21:10:31.897171: step 46140, loss 5.35931, acc 0.936538
2019-04-22T21:10:35.514762: step 46150, loss 5.33404, acc 0.955769
2019-04-22T21:10:39.188222: step 46160, loss 5.32403, acc 0.961538
2019-04-22T21:10:42.831870: step 46170, loss 5.36807, acc 0.932692
2019-04-22T21:10:46.479151: step 46180, loss 5.32751, acc 0.946154
2019-04-22T21:10:50.067218: step 46190, loss 5.36925, acc 0.928846
2019-04-22T21:10:53.706546: step 46200, loss 5.35858, acc 0.936538
2019-04-22T21:10:57.389301: step 46210, loss 5.32439, acc 0.946154
2019-04-22T21:11:01.101778: step 46220, loss 5.29794, acc 0.971154
2019-04-22T21:11:04.707831: step 46230, loss 5.30457, acc 0.959615
2019-04-22T21:11:08.379842: step 46240, loss 5.33346, acc 0.944231
2019-04-22T21:11:12.045552: step 46250, loss 5.29897, acc 0.951923
2019-04-22T21:11:15.711443: step 46260, loss 5.32334, acc 0.946154
2019-04-22T21:11:19.359837: step 46270, loss 5.32422, acc 0.948077
2019-04-22T21:11:23.026755: step 46280, loss 5.37264, acc 0.936538
2019-04-22T21:11:26.620337: step 46290, loss 5.29355, acc 0.957692
2019-04-22T21:11:30.274621: step 46300, loss 5.3377, acc 0.951923
2019-04-22T21:11:33.862540: step 46310, loss 5.30937, acc 0.948077
2019-04-22T21:11:37.528173: step 46320, loss 5.33724, acc 0.940385
2019-04-22T21:11:41.155974: step 46330, loss 5.3306, acc 0.936538
2019-04-22T21:11:44.790285: step 46340, loss 5.29042, acc 0.955769
2019-04-22T21:11:48.453060: step 46350, loss 5.32575, acc 0.942308
2019-04-22T21:11:52.086025: step 46360, loss 5.30963, acc 0.951923
2019-04-22T21:11:55.706483: step 46370, loss 5.30589, acc 0.948077
2019-04-22T21:11:59.351693: step 46380, loss 5.31929, acc 0.948077
2019-04-22T21:12:03.074295: step 46390, loss 5.319, acc 0.948077
2019-04-22T21:12:06.748337: step 46400, loss 5.32521, acc 0.940385
2019-04-22T21:12:10.407250: step 46410, loss 5.29453, acc 0.959615
2019-04-22T21:12:14.021255: step 46420, loss 5.30843, acc 0.946154
2019-04-22T21:12:17.741526: step 46430, loss 5.29085, acc 0.959615
2019-04-22T21:12:21.419802: step 46440, loss 5.32599, acc 0.932692
2019-04-22T21:12:25.063197: step 46450, loss 5.34384, acc 0.938462
2019-04-22T21:12:28.670395: step 46460, loss 5.32294, acc 0.953846
2019-04-22T21:12:32.288406: step 46470, loss 5.30031, acc 0.957692
2019-04-22T21:12:35.942122: step 46480, loss 5.30591, acc 0.940385
2019-04-22T21:12:39.603665: step 46490, loss 5.29225, acc 0.940385
2019-04-22T21:12:43.277871: step 46500, loss 5.29513, acc 0.951923
2019-04-22T21:12:46.918350: step 46510, loss 5.30939, acc 0.936538
2019-04-22T21:12:50.533972: step 46520, loss 5.2788, acc 0.953846
2019-04-22T21:12:54.218249: step 46530, loss 5.29115, acc 0.953846
2019-04-22T21:12:57.903489: step 46540, loss 5.31844, acc 0.936538
2019-04-22T21:13:01.553855: step 46550, loss 5.31241, acc 0.95
2019-04-22T21:13:05.217749: step 46560, loss 5.28212, acc 0.963462
2019-04-22T21:13:09.013921: step 46570, loss 5.27395, acc 0.961538
2019-04-22T21:13:12.713490: step 46580, loss 5.28953, acc 0.95
2019-04-22T21:13:16.358808: step 46590, loss 5.30802, acc 0.938462
2019-04-22T21:13:20.023254: step 46600, loss 5.26231, acc 0.959615
2019-04-22T21:13:23.672053: step 46610, loss 5.28857, acc 0.948077
2019-04-22T21:13:27.341649: step 46620, loss 5.27528, acc 0.946154
2019-04-22T21:13:31.009931: step 46630, loss 5.27829, acc 0.946154
2019-04-22T21:13:34.599532: step 46640, loss 5.26107, acc 0.963462
2019-04-22T21:13:38.266665: step 46650, loss 5.25096, acc 0.961538
2019-04-22T21:13:41.903417: step 46660, loss 5.25206, acc 0.957692
2019-04-22T21:13:45.551717: step 46670, loss 5.26689, acc 0.95
2019-04-22T21:13:49.211955: step 46680, loss 5.30913, acc 0.928846
2019-04-22T21:13:52.820434: step 46690, loss 5.27887, acc 0.953846
2019-04-22T21:13:56.445570: step 46700, loss 5.27041, acc 0.951923
2019-04-22T21:14:00.054705: step 46710, loss 5.28058, acc 0.951923
2019-04-22T21:14:03.712286: step 46720, loss 5.2782, acc 0.946154
2019-04-22T21:14:07.342326: step 46730, loss 5.2643, acc 0.944231
2019-04-22T21:14:10.985165: step 46740, loss 5.24179, acc 0.953846
2019-04-22T21:14:14.678865: step 46750, loss 5.26003, acc 0.953846
2019-04-22T21:14:18.391831: step 46760, loss 5.27781, acc 0.942308
2019-04-22T21:14:22.023330: step 46770, loss 5.2716, acc 0.955769
2019-04-22T21:14:25.660595: step 46780, loss 5.24336, acc 0.959615
2019-04-22T21:14:29.323872: step 46790, loss 5.28618, acc 0.946154
2019-04-22T21:14:32.968265: step 46800, loss 5.29713, acc 0.940385
2019-04-22T21:14:36.594977: step 46810, loss 5.28052, acc 0.944231
2019-04-22T21:14:40.254009: step 46820, loss 5.27155, acc 0.940385
2019-04-22T21:14:43.893165: step 46830, loss 5.24538, acc 0.959615
2019-04-22T21:14:47.625776: step 46840, loss 5.28428, acc 0.925
2019-04-22T21:14:51.325530: step 46850, loss 5.30235, acc 0.938462
2019-04-22T21:14:54.965908: step 46860, loss 5.2617, acc 0.951923
2019-04-22T21:14:58.576421: step 46870, loss 5.24645, acc 0.95
2019-04-22T21:15:02.197817: step 46880, loss 5.24222, acc 0.948077
2019-04-22T21:15:05.883341: step 46890, loss 5.27792, acc 0.948077
2019-04-22T21:15:09.513036: step 46900, loss 5.23468, acc 0.963462
2019-04-22T21:15:13.161802: step 46910, loss 5.24774, acc 0.944231
2019-04-22T21:15:16.852151: step 46920, loss 5.26573, acc 0.938462
2019-04-22T21:15:20.504877: step 46930, loss 5.23547, acc 0.953846
2019-04-22T21:15:24.138582: step 46940, loss 5.24867, acc 0.948077
2019-04-22T21:15:27.816067: step 46950, loss 5.25868, acc 0.946154
2019-04-22T21:15:31.480625: step 46960, loss 5.2487, acc 0.948077
2019-04-22T21:15:35.172077: step 46970, loss 5.22881, acc 0.959615
2019-04-22T21:15:38.798098: step 46980, loss 5.2429, acc 0.942308
2019-04-22T21:15:42.382670: step 46990, loss 5.23368, acc 0.953846
2019-04-22T21:15:46.038660: step 47000, loss 5.2898, acc 0.925

Evaluation:
2019-04-22T21:15:58.640046: step 47000, loss 5.38087, acc 0.902261
<<< (50)-RELATIONSHIP EVALUATION RESULT ON DEV SET -- LIC2019 Information Extraction Task >>>:
macro-averaged Precision = 0.896223%
macro-averaged Recall = 0.897394%
macro-averaged F1-score = 0.895869%, Best = 0.897673%

2019-04-22T21:16:02.385006: step 47010, loss 5.24451, acc 0.938462
2019-04-22T21:16:06.099225: step 47020, loss 5.24981, acc 0.944231
2019-04-22T21:16:09.781186: step 47030, loss 5.22409, acc 0.961538
2019-04-22T21:16:13.473889: step 47040, loss 5.22386, acc 0.959615
2019-04-22T21:16:17.151028: step 47050, loss 5.24944, acc 0.959615
2019-04-22T21:16:20.803139: step 47060, loss 5.22634, acc 0.95
2019-04-22T21:16:24.446426: step 47070, loss 5.22926, acc 0.948077
2019-04-22T21:16:28.106394: step 47080, loss 5.23031, acc 0.942308
2019-04-22T21:16:31.783548: step 47090, loss 5.21868, acc 0.948077
2019-04-22T21:16:35.497303: step 47100, loss 5.27794, acc 0.934615
2019-04-22T21:16:39.160397: step 47110, loss 5.21694, acc 0.953846
2019-04-22T21:16:42.842917: step 47120, loss 5.25789, acc 0.930769
2019-04-22T21:16:46.506245: step 47130, loss 5.22901, acc 0.965385
2019-04-22T21:16:50.187711: step 47140, loss 5.23326, acc 0.940385
2019-04-22T21:16:53.845393: step 47150, loss 5.24422, acc 0.940385
2019-04-22T21:16:57.551856: step 47160, loss 5.21973, acc 0.946154
2019-04-22T21:17:01.179317: step 47170, loss 5.25144, acc 0.946154
2019-04-22T21:17:04.876604: step 47180, loss 5.19812, acc 0.953846
2019-04-22T21:17:08.497447: step 47190, loss 5.23771, acc 0.938462
2019-04-22T21:17:12.157072: step 47200, loss 5.2316, acc 0.940385
2019-04-22T21:17:15.786296: step 47210, loss 5.31397, acc 0.919231
2019-04-22T21:17:19.459992: step 47220, loss 5.17768, acc 0.961538
2019-04-22T21:17:23.106451: step 47230, loss 5.24717, acc 0.940385
2019-04-22T21:17:26.815060: step 47240, loss 5.23307, acc 0.944231
2019-04-22T21:17:30.437645: step 47250, loss 5.20544, acc 0.953846
2019-04-22T21:17:34.142943: step 47260, loss 5.19829, acc 0.942308
2019-04-22T21:17:37.795386: step 47270, loss 5.22227, acc 0.953846
2019-04-22T21:17:41.453583: step 47280, loss 5.2083, acc 0.942308
2019-04-22T21:17:45.026428: step 47290, loss 5.20515, acc 0.948077
2019-04-22T21:17:48.694990: step 47300, loss 5.20478, acc 0.95
2019-04-22T21:17:52.371168: step 47310, loss 5.22182, acc 0.940385
2019-04-22T21:17:56.193438: step 47320, loss 5.21753, acc 0.940385
2019-04-22T21:17:59.880864: step 47330, loss 5.22368, acc 0.946154
2019-04-22T21:18:03.507938: step 47340, loss 5.2458, acc 0.940385
2019-04-22T21:18:07.191483: step 47350, loss 5.19113, acc 0.953846
2019-04-22T21:18:10.823481: step 47360, loss 5.16736, acc 0.957692
2019-04-22T21:18:14.521516: step 47370, loss 5.19394, acc 0.951923
2019-04-22T21:18:18.218677: step 47380, loss 5.22205, acc 0.938462
2019-04-22T21:18:21.863234: step 47390, loss 5.19896, acc 0.953846
2019-04-22T21:18:25.507564: step 47400, loss 5.22862, acc 0.938462
2019-04-22T21:18:29.165904: step 47410, loss 5.22022, acc 0.946154
2019-04-22T21:18:32.839945: step 47420, loss 5.21853, acc 0.95
2019-04-22T21:18:36.472751: step 47430, loss 5.19854, acc 0.948077
2019-04-22T21:18:40.148222: step 47440, loss 5.17781, acc 0.957692
2019-04-22T21:18:43.816869: step 47450, loss 5.20053, acc 0.944231
2019-04-22T21:18:47.498150: step 47460, loss 5.18035, acc 0.95
2019-04-22T21:18:51.218893: step 47470, loss 5.22714, acc 0.95
2019-04-22T21:18:54.847956: step 47480, loss 5.19146, acc 0.946154
2019-04-22T21:18:58.548439: step 47490, loss 5.21935, acc 0.946154
2019-04-22T21:19:02.168867: step 47500, loss 5.16304, acc 0.959615
2019-04-22T21:19:05.831254: step 47510, loss 5.17456, acc 0.951923
2019-04-22T21:19:09.467495: step 47520, loss 5.18208, acc 0.95
2019-04-22T21:19:13.189268: step 47530, loss 5.17789, acc 0.951923
2019-04-22T21:19:16.857353: step 47540, loss 5.2055, acc 0.946154
2019-04-22T21:19:20.533880: step 47550, loss 5.18585, acc 0.944231
2019-04-22T21:19:24.158346: step 47560, loss 5.21076, acc 0.942308
2019-04-22T21:19:27.814440: step 47570, loss 5.1995, acc 0.938462
2019-04-22T21:19:31.523968: step 47580, loss 5.18361, acc 0.948077
2019-04-22T21:19:35.155086: step 47590, loss 5.20206, acc 0.944231
2019-04-22T21:19:38.859578: step 47600, loss 5.14793, acc 0.963462
2019-04-22T21:19:42.522186: step 47610, loss 5.15373, acc 0.969231
2019-04-22T21:19:46.159436: step 47620, loss 5.16168, acc 0.963462
2019-04-22T21:19:49.845924: step 47630, loss 5.17965, acc 0.944231
2019-04-22T21:19:53.485598: step 47640, loss 5.18941, acc 0.944231
2019-04-22T21:19:57.081003: step 47650, loss 5.18557, acc 0.948077
2019-04-22T21:20:00.770405: step 47660, loss 5.18459, acc 0.951923
2019-04-22T21:20:04.406688: step 47670, loss 5.2275, acc 0.934615
2019-04-22T21:20:08.055430: step 47680, loss 5.1358, acc 0.963462
2019-04-22T21:20:11.724991: step 47690, loss 5.1874, acc 0.940385
2019-04-22T21:20:15.374674: step 47700, loss 5.15232, acc 0.963462
